Nov. 16, 2023   13:29:22
Cyclic Voltammetry
File: c:\users\dell\desktop\1116\o2-Âý.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.3
Low E (V) = -0.31
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 10
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 5e-6

Segment 1:
Ep = 0.372V
ip = 1.268e-5A
Ah = 1.178e-5C

Ep = -0.085V
ip = 3.370e-6A
Ah = 2.481e-6C

Segment 2:
Segment 3:
Ep = 0.337V
ip = 1.750e-5A
Ah = 1.130e-5C

Ep = -0.111V
ip = 6.910e-6A
Ah = 3.868e-6C

Segment 4:
Segment 5:
Ep = 0.338V
ip = 1.777e-5A
Ah = 1.149e-5C

Segment 6:
Segment 7:
Ep = 0.337V
ip = 1.811e-5A
Ah = 1.188e-5C

Ep = -0.095V
ip = 3.840e-7A
Ah = 1.331e-7C

Segment 8:

Segment 9:
Ep = 0.336V
ip = 1.845e-5A
Ah = 1.225e-5C

Ep = -0.098V
ip = 2.736e-6A
Ah = 1.271e-6C

Segment 10:
Potential/V, Current/A, Charge/C
0.622, -1.358e-6, 2.048e-4
0.623, -1.380e-6, 2.047e-4
0.624, -1.383e-6, 2.047e-4
0.625, -1.395e-6, 2.047e-4
0.626, -1.408e-6, 2.047e-4
0.627, -1.419e-6, 2.047e-4
0.628, -1.423e-6, 2.047e-4
0.629, -1.442e-6, 2.047e-4
0.630, -1.443e-6, 2.046e-4
0.631, -1.455e-6, 2.046e-4
0.632, -1.462e-6, 2.046e-4
0.633, -1.476e-6, 2.046e-4
0.634, -1.480e-6, 2.046e-4
0.635, -1.490e-6, 2.046e-4
0.636, -1.496e-6, 2.046e-4
0.637, -1.504e-6, 2.045e-4
0.638, -1.507e-6, 2.045e-4
0.639, -1.525e-6, 2.045e-4
0.640, -1.522e-6, 2.045e-4
0.641, -1.534e-6, 2.045e-4
0.642, -1.538e-6, 2.045e-4
0.643, -1.548e-6, 2.044e-4
0.644, -1.546e-6, 2.044e-4
0.645, -1.565e-6, 2.044e-4
0.646, -1.558e-6, 2.044e-4
0.647, -1.570e-6, 2.044e-4
0.648, -1.571e-6, 2.044e-4
0.649, -1.579e-6, 2.044e-4
0.650, -1.579e-6, 2.043e-4
0.651, -1.588e-6, 2.043e-4
0.652, -1.591e-6, 2.043e-4
0.653, -1.599e-6, 2.043e-4
0.654, -1.596e-6, 2.043e-4
0.655, -1.615e-6, 2.043e-4
0.656, -1.606e-6, 2.042e-4
0.657, -1.616e-6, 2.042e-4
0.658, -1.619e-6, 2.042e-4
0.659, -1.630e-6, 2.042e-4
0.660, -1.627e-6, 2.042e-4
0.661, -1.640e-6, 2.042e-4
0.662, -1.633e-6, 2.041e-4
0.663, -1.639e-6, 2.041e-4
0.664, -1.640e-6, 2.041e-4
0.665, -1.651e-6, 2.041e-4
0.666, -1.646e-6, 2.041e-4
0.667, -1.657e-6, 2.041e-4
0.668, -1.651e-6, 2.040e-4
0.669, -1.662e-6, 2.040e-4
0.670, -1.653e-6, 2.040e-4
0.671, -1.672e-6, 2.040e-4
0.672, -1.662e-6, 2.040e-4
0.673, -1.672e-6, 2.040e-4
0.674, -1.670e-6, 2.039e-4
0.675, -1.676e-6, 2.039e-4
0.676, -1.668e-6, 2.039e-4
0.677, -1.683e-6, 2.039e-4
0.678, -1.674e-6, 2.039e-4
0.679, -1.681e-6, 2.039e-4
0.680, -1.679e-6, 2.038e-4
0.681, -1.688e-6, 2.038e-4
0.682, -1.678e-6, 2.038e-4
0.683, -1.690e-6, 2.038e-4
0.684, -1.684e-6, 2.038e-4
0.685, -1.696e-6, 2.038e-4
0.686, -1.684e-6, 2.037e-4
0.687, -1.701e-6, 2.037e-4
0.688, -1.687e-6, 2.037e-4
0.689, -1.699e-6, 2.037e-4
0.690, -1.695e-6, 2.037e-4
0.691, -1.702e-6, 2.037e-4
0.692, -1.690e-6, 2.036e-4
0.693, -1.709e-6, 2.036e-4
0.694, -1.695e-6, 2.036e-4
0.695, -1.708e-6, 2.036e-4
0.696, -1.699e-6, 2.036e-4
0.697, -1.711e-6, 2.036e-4
0.698, -1.701e-6, 2.035e-4
0.699, -1.711e-6, 2.035e-4
0.700, -1.703e-6, 2.035e-4
0.701, -1.713e-6, 2.035e-4
0.702, -1.703e-6, 2.035e-4
0.703, -1.720e-6, 2.035e-4
0.704, -1.707e-6, 2.034e-4
0.705, -1.717e-6, 2.034e-4
0.706, -1.714e-6, 2.034e-4
0.707, -1.722e-6, 2.034e-4
0.708, -1.710e-6, 2.034e-4
0.709, -1.722e-6, 2.033e-4
0.710, -1.713e-6, 2.033e-4
0.711, -1.723e-6, 2.033e-4
0.712, -1.715e-6, 2.033e-4
0.713, -1.725e-6, 2.033e-4
0.714, -1.714e-6, 2.033e-4
0.715, -1.726e-6, 2.032e-4
0.716, -1.716e-6, 2.032e-4
0.717, -1.735e-6, 2.032e-4
0.718, -1.719e-6, 2.032e-4
0.719, -1.733e-6, 2.032e-4
0.720, -1.720e-6, 2.032e-4
0.721, -1.730e-6, 2.031e-4
0.722, -1.722e-6, 2.031e-4
0.723, -1.732e-6, 2.031e-4
0.724, -1.720e-6, 2.031e-4
0.725, -1.735e-6, 2.031e-4
0.726, -1.719e-6, 2.031e-4
0.727, -1.732e-6, 2.030e-4
0.728, -1.722e-6, 2.030e-4
0.729, -1.731e-6, 2.030e-4
0.730, -1.720e-6, 2.030e-4
0.731, -1.734e-6, 2.030e-4
0.732, -1.721e-6, 2.030e-4
0.733, -1.732e-6, 2.029e-4
0.734, -1.718e-6, 2.029e-4
0.735, -1.734e-6, 2.029e-4
0.736, -1.720e-6, 2.029e-4
0.737, -1.730e-6, 2.029e-4
0.738, -1.723e-6, 2.028e-4
0.739, -1.731e-6, 2.028e-4
0.740, -1.719e-6, 2.028e-4
0.741, -1.735e-6, 2.028e-4
0.742, -1.720e-6, 2.028e-4
0.743, -1.732e-6, 2.028e-4
0.744, -1.721e-6, 2.027e-4
0.745, -1.733e-6, 2.027e-4
0.746, -1.719e-6, 2.027e-4
0.747, -1.731e-6, 2.027e-4
0.748, -1.721e-6, 2.027e-4
0.749, -1.730e-6, 2.027e-4
0.750, -1.719e-6, 2.026e-4
0.751, -1.733e-6, 2.026e-4
0.752, -1.717e-6, 2.026e-4
0.753, -1.731e-6, 2.026e-4
0.754, -1.722e-6, 2.026e-4
0.755, -1.730e-6, 2.026e-4
0.756, -1.717e-6, 2.025e-4
0.757, -1.736e-6, 2.025e-4
0.758, -1.718e-6, 2.025e-4
0.759, -1.731e-6, 2.025e-4
0.760, -1.721e-6, 2.025e-4
0.761, -1.731e-6, 2.025e-4
0.762, -1.718e-6, 2.024e-4
0.763, -1.732e-6, 2.024e-4
0.764, -1.720e-6, 2.024e-4
0.765, -1.731e-6, 2.024e-4
0.766, -1.718e-6, 2.024e-4
0.767, -1.735e-6, 2.023e-4
0.768, -1.719e-6, 2.023e-4
0.769, -1.734e-6, 2.023e-4
0.770, -1.720e-6, 2.023e-4
0.771, -1.733e-6, 2.023e-4
0.772, -1.719e-6, 2.023e-4
0.773, -1.735e-6, 2.022e-4
0.774, -1.721e-6, 2.022e-4
0.775, -1.734e-6, 2.022e-4
0.776, -1.722e-6, 2.022e-4
0.777, -1.735e-6, 2.022e-4
0.778, -1.720e-6, 2.022e-4
0.779, -1.736e-6, 2.021e-4
0.780, -1.725e-6, 2.021e-4
0.781, -1.735e-6, 2.021e-4
0.782, -1.723e-6, 2.021e-4
0.783, -1.740e-6, 2.021e-4
0.784, -1.722e-6, 2.021e-4
0.785, -1.737e-6, 2.020e-4
0.786, -1.729e-6, 2.020e-4
0.787, -1.738e-6, 2.020e-4
0.788, -1.726e-6, 2.020e-4
0.789, -1.744e-6, 2.020e-4
0.790, -1.728e-6, 2.020e-4
0.791, -1.741e-6, 2.019e-4
0.792, -1.729e-6, 2.019e-4
0.793, -1.744e-6, 2.019e-4
0.794, -1.728e-6, 2.019e-4
0.795, -1.746e-6, 2.019e-4
0.796, -1.733e-6, 2.018e-4
0.797, -1.747e-6, 2.018e-4
0.798, -1.732e-6, 2.018e-4
0.799, -1.751e-6, 2.018e-4
0.800, -1.736e-6, 2.018e-4
0.801, -1.749e-6, 2.018e-4
0.802, -1.741e-6, 2.017e-4
0.803, -1.750e-6, 2.017e-4
0.804, -1.738e-6, 2.017e-4
0.805, -1.756e-6, 2.017e-4
0.806, -1.741e-6, 2.017e-4
0.807, -1.758e-6, 2.017e-4
0.808, -1.743e-6, 2.016e-4
0.809, -1.759e-6, 2.016e-4
0.810, -1.745e-6, 2.016e-4
0.811, -1.762e-6, 2.016e-4
0.812, -1.748e-6, 2.016e-4
0.813, -1.763e-6, 2.015e-4
0.814, -1.750e-6, 2.015e-4
0.815, -1.770e-6, 2.015e-4
0.816, -1.752e-6, 2.015e-4
0.817, -1.767e-6, 2.015e-4
0.818, -1.756e-6, 2.015e-4
0.819, -1.768e-6, 2.014e-4
0.820, -1.745e-6, 2.014e-4
0.821, -1.772e-6, 2.014e-4
0.822, -1.757e-6, 2.014e-4
0.823, -1.773e-6, 2.014e-4
0.824, -1.763e-6, 2.014e-4
0.825, -1.778e-6, 2.013e-4
0.826, -1.763e-6, 2.013e-4
0.827, -1.783e-6, 2.013e-4
0.828, -1.766e-6, 2.013e-4
0.829, -1.785e-6, 2.013e-4
0.830, -1.768e-6, 2.012e-4
0.831, -1.791e-6, 2.012e-4
0.832, -1.773e-6, 2.012e-4
0.833, -1.789e-6, 2.012e-4
0.834, -1.780e-6, 2.012e-4
0.835, -1.794e-6, 2.012e-4
0.836, -1.779e-6, 2.011e-4
0.837, -1.800e-6, 2.011e-4
0.838, -1.786e-6, 2.011e-4
0.839, -1.803e-6, 2.011e-4
0.840, -1.790e-6, 2.011e-4
0.841, -1.809e-6, 2.011e-4
0.842, -1.791e-6, 2.010e-4
0.843, -1.811e-6, 2.010e-4
0.844, -1.796e-6, 2.010e-4
0.845, -1.813e-6, 2.010e-4
0.846, -1.798e-6, 2.010e-4
0.847, -1.821e-6, 2.009e-4
0.848, -1.802e-6, 2.009e-4
0.849, -1.818e-6, 2.009e-4
0.850, -1.810e-6, 2.009e-4
0.851, -1.826e-6, 2.009e-4
0.852, -1.811e-6, 2.009e-4
0.853, -1.833e-6, 2.008e-4
0.854, -1.815e-6, 2.008e-4
0.855, -1.834e-6, 2.008e-4
0.856, -1.821e-6, 2.008e-4
0.857, -1.839e-6, 2.008e-4
0.858, -1.822e-6, 2.007e-4
0.859, -1.842e-6, 2.007e-4
0.860, -1.828e-6, 2.007e-4
0.861, -1.847e-6, 2.007e-4
0.862, -1.833e-6, 2.007e-4
0.863, -1.853e-6, 2.007e-4
0.864, -1.835e-6, 2.006e-4
0.865, -1.854e-6, 2.006e-4
0.866, -1.841e-6, 2.006e-4
0.867, -1.859e-6, 2.006e-4
0.868, -1.842e-6, 2.006e-4
0.869, -1.866e-6, 2.005e-4
0.870, -1.848e-6, 2.005e-4
0.871, -1.868e-6, 2.005e-4
0.872, -1.853e-6, 2.005e-4
0.873, -1.874e-6, 2.005e-4
0.874, -1.856e-6, 2.004e-4
0.875, -1.879e-6, 2.004e-4
0.876, -1.862e-6, 2.004e-4
0.877, -1.884e-6, 2.004e-4
0.878, -1.864e-6, 2.004e-4
0.879, -1.888e-6, 2.004e-4
0.880, -1.869e-6, 2.003e-4
0.881, -1.890e-6, 2.003e-4
0.882, -1.878e-6, 2.003e-4
0.883, -1.894e-6, 2.003e-4
0.884, -1.879e-6, 2.003e-4
0.885, -1.902e-6, 2.002e-4
0.886, -1.882e-6, 2.002e-4
0.887, -1.903e-6, 2.002e-4
0.888, -1.888e-6, 2.002e-4
0.889, -1.908e-6, 2.002e-4
0.890, -1.891e-6, 2.001e-4
0.891, -1.912e-6, 2.001e-4
0.892, -1.897e-6, 2.001e-4
0.893, -1.915e-6, 2.001e-4
0.894, -1.901e-6, 2.001e-4
0.895, -1.922e-6, 2.001e-4
0.896, -1.905e-6, 2.000e-4
0.897, -1.925e-6, 2.000e-4
0.898, -1.910e-6, 2.000e-4
0.899, -1.929e-6, 2.000e-4
0.900, -1.910e-6, 2.000e-4
0.901, -1.936e-6, 1.999e-4
0.902, -1.916e-6, 1.999e-4
0.903, -1.938e-6, 1.999e-4
0.904, -1.922e-6, 1.999e-4
0.905, -1.941e-6, 1.999e-4
0.906, -1.923e-6, 1.998e-4
0.907, -1.946e-6, 1.998e-4
0.908, -1.929e-6, 1.998e-4
0.909, -1.947e-6, 1.998e-4
0.910, -1.930e-6, 1.998e-4
0.911, -1.957e-6, 1.997e-4
0.912, -1.934e-6, 1.997e-4
0.913, -1.957e-6, 1.997e-4
0.914, -1.942e-6, 1.997e-4
0.915, -1.962e-6, 1.997e-4
0.916, -1.942e-6, 1.996e-4
0.917, -1.967e-6, 1.996e-4
0.918, -1.948e-6, 1.996e-4
0.919, -1.969e-6, 1.996e-4
0.920, -1.953e-6, 1.996e-4
0.921, -1.976e-6, 1.995e-4
0.922, -1.960e-6, 1.995e-4
0.923, -1.981e-6, 1.995e-4
0.924, -1.961e-6, 1.995e-4
0.925, -1.985e-6, 1.995e-4
0.926, -1.963e-6, 1.994e-4
0.927, -1.990e-6, 1.994e-4
0.928, -1.968e-6, 1.994e-4
0.929, -1.990e-6, 1.994e-4
0.930, -1.975e-6, 1.994e-4
0.931, -1.994e-6, 1.993e-4
0.932, -1.975e-6, 1.993e-4
0.933, -2.000e-6, 1.993e-4
0.934, -1.979e-6, 1.993e-4
0.935, -2.003e-6, 1.993e-4
0.936, -1.985e-6, 1.992e-4
0.937, -2.006e-6, 1.992e-4
0.938, -1.985e-6, 1.992e-4
0.939, -2.008e-6, 1.992e-4
0.940, -1.990e-6, 1.992e-4
0.941, -2.012e-6, 1.991e-4
0.942, -1.993e-6, 1.991e-4
0.943, -2.017e-6, 1.991e-4
0.944, -1.996e-6, 1.991e-4
0.945, -2.018e-6, 1.991e-4
0.946, -2.001e-6, 1.990e-4
0.947, -2.022e-6, 1.990e-4
0.948, -2.002e-6, 1.990e-4
0.949, -2.029e-6, 1.990e-4
0.950, -2.005e-6, 1.990e-4
0.951, -2.031e-6, 1.989e-4
0.952, -2.009e-6, 1.989e-4
0.953, -2.034e-6, 1.989e-4
0.954, -2.009e-6, 1.989e-4
0.955, -2.038e-6, 1.989e-4
0.956, -2.015e-6, 1.988e-4
0.957, -2.038e-6, 1.988e-4
0.958, -2.019e-6, 1.988e-4
0.959, -2.043e-6, 1.988e-4
0.960, -2.022e-6, 1.988e-4
0.961, -2.045e-6, 1.987e-4
0.962, -2.029e-6, 1.987e-4
0.963, -2.048e-6, 1.987e-4
0.964, -2.028e-6, 1.987e-4
0.965, -2.055e-6, 1.987e-4
0.966, -2.031e-6, 1.986e-4
0.967, -2.056e-6, 1.986e-4
0.968, -2.035e-6, 1.986e-4
0.969, -2.059e-6, 1.986e-4
0.970, -2.037e-6, 1.986e-4
0.971, -2.061e-6, 1.985e-4
0.972, -2.042e-6, 1.985e-4
0.973, -2.066e-6, 1.985e-4
0.974, -2.043e-6, 1.985e-4
0.975, -2.069e-6, 1.985e-4
0.976, -2.047e-6, 1.984e-4
0.977, -2.070e-6, 1.984e-4
0.978, -2.052e-6, 1.984e-4
0.979, -2.074e-6, 1.984e-4
0.980, -2.053e-6, 1.984e-4
0.981, -2.080e-6, 1.983e-4
0.982, -2.054e-6, 1.983e-4
0.983, -2.081e-6, 1.983e-4
0.984, -2.058e-6, 1.983e-4
0.985, -2.084e-6, 1.983e-4
0.986, -2.060e-6, 1.982e-4
0.987, -2.086e-6, 1.982e-4
0.988, -2.064e-6, 1.982e-4
0.989, -2.087e-6, 1.982e-4
0.990, -2.066e-6, 1.981e-4
0.991, -2.091e-6, 1.981e-4
0.992, -2.070e-6, 1.981e-4
0.993, -2.094e-6, 1.981e-4
0.994, -2.074e-6, 1.981e-4
0.995, -2.095e-6, 1.980e-4
0.996, -2.074e-6, 1.980e-4
0.997, -2.101e-6, 1.980e-4
0.998, -2.077e-6, 1.980e-4
0.999, -2.101e-6, 1.980e-4
1.000, -2.080e-6, 1.979e-4
1.001, -2.105e-6, 1.979e-4
1.002, -2.081e-6, 1.979e-4
1.003, -2.107e-6, 1.979e-4
1.004, -2.086e-6, 1.979e-4
1.005, -2.108e-6, 1.978e-4
1.006, -2.085e-6, 1.978e-4
1.007, -2.112e-6, 1.978e-4
1.008, -2.088e-6, 1.978e-4
1.009, -2.112e-6, 1.978e-4
1.010, -2.094e-6, 1.977e-4
1.011, -2.115e-6, 1.977e-4
1.012, -2.094e-6, 1.977e-4
1.013, -2.119e-6, 1.977e-4
1.014, -2.097e-6, 1.976e-4
1.015, -2.120e-6, 1.976e-4
1.016, -2.098e-6, 1.976e-4
1.017, -2.122e-6, 1.976e-4
1.018, -2.100e-6, 1.976e-4
1.019, -2.126e-6, 1.975e-4
1.020, -2.103e-6, 1.975e-4
1.021, -2.127e-6, 1.975e-4
1.022, -2.102e-6, 1.975e-4
1.023, -2.133e-6, 1.975e-4
1.024, -2.100e-6, 1.974e-4
1.025, -2.126e-6, 1.974e-4
1.026, -2.107e-6, 1.974e-4
1.027, -2.132e-6, 1.974e-4
1.028, -2.106e-6, 1.974e-4
1.029, -2.136e-6, 1.973e-4
1.030, -2.109e-6, 1.973e-4
1.031, -2.135e-6, 1.973e-4
1.032, -2.114e-6, 1.973e-4
1.033, -2.138e-6, 1.972e-4
1.034, -2.113e-6, 1.972e-4
1.035, -2.139e-6, 1.972e-4
1.036, -2.117e-6, 1.972e-4
1.037, -2.140e-6, 1.972e-4
1.038, -2.119e-6, 1.971e-4
1.039, -2.146e-6, 1.971e-4
1.040, -2.122e-6, 1.971e-4
1.041, -2.144e-6, 1.971e-4
1.042, -2.126e-6, 1.971e-4
1.043, -2.145e-6, 1.970e-4
1.044, -2.125e-6, 1.970e-4
1.045, -2.152e-6, 1.970e-4
1.046, -2.126e-6, 1.970e-4
1.047, -2.152e-6, 1.969e-4
1.048, -2.130e-6, 1.969e-4
1.049, -2.155e-6, 1.969e-4
1.050, -2.130e-6, 1.969e-4
1.051, -2.156e-6, 1.969e-4
1.052, -2.134e-6, 1.968e-4
1.053, -2.158e-6, 1.968e-4
1.054, -2.137e-6, 1.968e-4
1.055, -2.162e-6, 1.968e-4
1.056, -2.139e-6, 1.968e-4
1.057, -2.162e-6, 1.967e-4
1.058, -2.143e-6, 1.967e-4
1.059, -2.165e-6, 1.967e-4
1.060, -2.143e-6, 1.967e-4
1.061, -2.169e-6, 1.966e-4
1.062, -2.144e-6, 1.966e-4
1.063, -2.169e-6, 1.966e-4
1.064, -2.147e-6, 1.966e-4
1.065, -2.171e-6, 1.966e-4
1.066, -2.148e-6, 1.965e-4
1.067, -2.174e-6, 1.965e-4
1.068, -2.151e-6, 1.965e-4
1.069, -2.176e-6, 1.965e-4
1.070, -2.151e-6, 1.965e-4
1.071, -2.181e-6, 1.964e-4
1.072, -2.155e-6, 1.964e-4
1.073, -2.181e-6, 1.964e-4
1.074, -2.160e-6, 1.964e-4
1.075, -2.184e-6, 1.963e-4
1.076, -2.160e-6, 1.963e-4
1.077, -2.188e-6, 1.963e-4
1.078, -2.164e-6, 1.963e-4
1.079, -2.188e-6, 1.963e-4
1.080, -2.168e-6, 1.962e-4
1.081, -2.191e-6, 1.962e-4
1.082, -2.169e-6, 1.962e-4
1.083, -2.193e-6, 1.962e-4
1.084, -2.172e-6, 1.961e-4
1.085, -2.195e-6, 1.961e-4
1.086, -2.174e-6, 1.961e-4
1.087, -2.201e-6, 1.961e-4
1.088, -2.177e-6, 1.961e-4
1.089, -2.201e-6, 1.960e-4
1.090, -2.182e-6, 1.960e-4
1.091, -2.206e-6, 1.960e-4
1.092, -2.183e-6, 1.960e-4
1.093, -2.210e-6, 1.959e-4
1.094, -2.187e-6, 1.959e-4
1.095, -2.211e-6, 1.959e-4
1.096, -2.191e-6, 1.959e-4
1.097, -2.215e-6, 1.959e-4
1.098, -2.193e-6, 1.958e-4
1.099, -2.217e-6, 1.958e-4
1.100, -2.196e-6, 1.958e-4
1.101, -2.221e-6, 1.958e-4
1.102, -2.199e-6, 1.958e-4
1.103, -2.227e-6, 1.957e-4
1.104, -2.201e-6, 1.957e-4
1.105, -2.229e-6, 1.957e-4
1.106, -2.209e-6, 1.957e-4
1.107, -2.234e-6, 1.956e-4
1.108, -2.211e-6, 1.956e-4
1.109, -2.239e-6, 1.956e-4
1.110, -2.215e-6, 1.956e-4
1.111, -2.240e-6, 1.956e-4
1.112, -2.220e-6, 1.955e-4
1.113, -2.243e-6, 1.955e-4
1.114, -2.223e-6, 1.955e-4
1.115, -2.249e-6, 1.955e-4
1.116, -2.229e-6, 1.954e-4
1.117, -2.254e-6, 1.954e-4
1.118, -2.232e-6, 1.954e-4
1.119, -2.260e-6, 1.954e-4
1.120, -2.238e-6, 1.953e-4
1.121, -2.263e-6, 1.953e-4
1.122, -2.244e-6, 1.953e-4
1.123, -2.267e-6, 1.953e-4
1.124, -2.246e-6, 1.953e-4
1.125, -2.276e-6, 1.952e-4
1.126, -2.253e-6, 1.952e-4
1.127, -2.284e-6, 1.952e-4
1.128, -2.262e-6, 1.952e-4
1.129, -2.287e-6, 1.951e-4
1.130, -2.266e-6, 1.951e-4
1.131, -2.291e-6, 1.951e-4
1.132, -2.272e-6, 1.951e-4
1.133, -2.297e-6, 1.951e-4
1.134, -2.277e-6, 1.950e-4
1.135, -2.306e-6, 1.950e-4
1.136, -2.285e-6, 1.950e-4
1.137, -2.309e-6, 1.950e-4
1.138, -2.291e-6, 1.949e-4
1.139, -2.314e-6, 1.949e-4
1.140, -2.294e-6, 1.949e-4
1.141, -2.325e-6, 1.949e-4
1.142, -2.303e-6, 1.948e-4
1.143, -2.331e-6, 1.948e-4
1.144, -2.312e-6, 1.948e-4
1.145, -2.337e-6, 1.948e-4
1.146, -2.318e-6, 1.948e-4
1.147, -2.343e-6, 1.947e-4
1.148, -2.327e-6, 1.947e-4
1.149, -2.351e-6, 1.947e-4
1.150, -2.334e-6, 1.947e-4
1.151, -2.361e-6, 1.946e-4
1.152, -2.341e-6, 1.946e-4
1.153, -2.367e-6, 1.946e-4
1.154, -2.350e-6, 1.946e-4
1.155, -2.379e-6, 1.945e-4
1.156, -2.358e-6, 1.945e-4
1.157, -2.386e-6, 1.945e-4
1.158, -2.367e-6, 1.945e-4
1.159, -2.393e-6, 1.944e-4
1.160, -2.376e-6, 1.944e-4
1.161, -2.407e-6, 1.944e-4
1.162, -2.386e-6, 1.944e-4
1.163, -2.420e-6, 1.944e-4
1.164, -2.396e-6, 1.943e-4
1.165, -2.432e-6, 1.943e-4
1.166, -2.410e-6, 1.943e-4
1.167, -2.442e-6, 1.943e-4
1.168, -2.424e-6, 1.942e-4
1.169, -2.452e-6, 1.942e-4
1.170, -2.436e-6, 1.942e-4
1.171, -2.465e-6, 1.942e-4
1.172, -2.446e-6, 1.941e-4
1.173, -2.481e-6, 1.941e-4
1.174, -2.461e-6, 1.941e-4
1.175, -2.487e-6, 1.941e-4
1.176, -2.475e-6, 1.940e-4
1.177, -2.503e-6, 1.940e-4
1.178, -2.486e-6, 1.940e-4
1.179, -2.514e-6, 1.940e-4
1.180, -2.499e-6, 1.939e-4
1.181, -2.528e-6, 1.939e-4
1.182, -2.513e-6, 1.939e-4
1.183, -2.541e-6, 1.939e-4
1.184, -2.528e-6, 1.938e-4
1.185, -2.556e-6, 1.938e-4
1.186, -2.542e-6, 1.938e-4
1.187, -2.575e-6, 1.938e-4
1.188, -2.558e-6, 1.937e-4
1.189, -2.588e-6, 1.937e-4
1.190, -2.577e-6, 1.937e-4
1.191, -2.604e-6, 1.937e-4
1.192, -2.590e-6, 1.936e-4
1.193, -2.620e-6, 1.936e-4
1.194, -2.606e-6, 1.936e-4
1.195, -2.636e-6, 1.935e-4
1.196, -2.626e-6, 1.935e-4
1.197, -2.657e-6, 1.935e-4
1.198, -2.641e-6, 1.935e-4
1.199, -2.678e-6, 1.934e-4
1.200, -2.664e-6, 1.934e-4
1.201, -2.695e-6, 1.934e-4
1.202, -2.683e-6, 1.934e-4
1.203, -2.715e-6, 1.933e-4
1.204, -2.703e-6, 1.933e-4
1.205, -2.735e-6, 1.933e-4
1.206, -2.725e-6, 1.933e-4
1.207, -2.755e-6, 1.932e-4
1.208, -2.746e-6, 1.932e-4
1.209, -2.778e-6, 1.932e-4
1.210, -2.769e-6, 1.931e-4
1.211, -2.801e-6, 1.931e-4
1.212, -2.792e-6, 1.931e-4
1.213, -2.825e-6, 1.931e-4
1.214, -2.815e-6, 1.930e-4
1.215, -2.852e-6, 1.930e-4
1.216, -2.842e-6, 1.930e-4
1.217, -2.876e-6, 1.929e-4
1.218, -2.872e-6, 1.929e-4
1.219, -2.904e-6, 1.929e-4
1.220, -2.896e-6, 1.929e-4
1.221, -2.934e-6, 1.928e-4
1.222, -2.924e-6, 1.928e-4
1.223, -2.961e-6, 1.928e-4
1.224, -2.954e-6, 1.927e-4
1.225, -2.992e-6, 1.927e-4
1.226, -2.983e-6, 1.927e-4
1.227, -3.021e-6, 1.926e-4
1.228, -3.018e-6, 1.926e-4
1.229, -3.045e-6, 1.926e-4
1.230, -3.043e-6, 1.926e-4
1.231, -3.085e-6, 1.925e-4
1.232, -3.077e-6, 1.925e-4
1.233, -3.117e-6, 1.925e-4
1.234, -3.117e-6, 1.924e-4
1.235, -3.155e-6, 1.924e-4
1.236, -3.149e-6, 1.924e-4
1.237, -3.204e-6, 1.923e-4
1.238, -3.200e-6, 1.923e-4
1.239, -3.244e-6, 1.923e-4
1.240, -3.243e-6, 1.922e-4
1.241, -3.285e-6, 1.922e-4
1.242, -3.283e-6, 1.922e-4
1.243, -3.327e-6, 1.921e-4
1.244, -3.326e-6, 1.921e-4
1.245, -3.370e-6, 1.921e-4
1.246, -3.370e-6, 1.920e-4
1.247, -3.416e-6, 1.920e-4
1.248, -3.415e-6, 1.920e-4
1.249, -3.463e-6, 1.919e-4
1.250, -3.466e-6, 1.919e-4
1.251, -3.511e-6, 1.919e-4
1.252, -3.514e-6, 1.918e-4
1.253, -3.562e-6, 1.918e-4
1.254, -3.565e-6, 1.918e-4
1.255, -3.614e-6, 1.917e-4
1.256, -3.620e-6, 1.917e-4
1.257, -3.669e-6, 1.917e-4
1.258, -3.675e-6, 1.916e-4
1.259, -3.724e-6, 1.916e-4
1.260, -3.734e-6, 1.915e-4
1.261, -3.784e-6, 1.915e-4
1.262, -3.792e-6, 1.915e-4
1.263, -3.846e-6, 1.914e-4
1.264, -3.854e-6, 1.914e-4
1.265, -3.907e-6, 1.914e-4
1.266, -3.922e-6, 1.913e-4
1.267, -3.978e-6, 1.913e-4
1.268, -3.993e-6, 1.912e-4
1.269, -4.052e-6, 1.912e-4
1.270, -4.064e-6, 1.912e-4
1.271, -4.118e-6, 1.911e-4
1.272, -4.135e-6, 1.911e-4
1.273, -4.189e-6, 1.910e-4
1.274, -4.207e-6, 1.910e-4
1.275, -4.269e-6, 1.909e-4
1.276, -4.287e-6, 1.909e-4
1.277, -4.347e-6, 1.909e-4
1.278, -4.365e-6, 1.908e-4
1.279, -4.429e-6, 1.908e-4
1.280, -4.448e-6, 1.907e-4
1.281, -4.512e-6, 1.907e-4
1.282, -4.537e-6, 1.906e-4
1.283, -4.599e-6, 1.906e-4
1.284, -4.623e-6, 1.905e-4
1.285, -4.691e-6, 1.905e-4
1.286, -4.715e-6, 1.904e-4
1.287, -4.791e-6, 1.904e-4
1.288, -4.821e-6, 1.904e-4
1.289, -4.890e-6, 1.903e-4
1.290, -4.920e-6, 1.903e-4
