Nov. 16, 2023   13:17:21
Cyclic Voltammetry
File: c:\users\dell\desktop\1116\o2-¾².txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.3
Low E (V) = -0.31
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 10
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 5e-6

Segment 1:
Ep = 0.340V
ip = 1.780e-5A
Ah = 1.179e-5C

Ep = -0.246V
ip = 1.149e-6A
Ah = 4.302e-7C

Segment 2:
Segment 3:
Ep = 0.342V
ip = 1.405e-5A
Ah = 9.125e-6C

Ep = -0.098V
ip = 8.983e-7A
Ah = 3.420e-7C

Segment 4:

Segment 5:
Ep = 0.345V
ip = 1.386e-5A
Ah = 8.788e-6C

Ep = -0.095V
ip = 1.032e-6A
Ah = 3.646e-7C

Segment 6:

Segment 7:
Ep = 0.344V
ip = 1.587e-5A
Ah = 9.966e-6C

Ep = -0.085V
ip = 9.364e-7A
Ah = 2.555e-7C

Segment 8:
Segment 9:
Ep = 0.344V
ip = 1.602e-5A
Ah = 1.013e-5C

Ep = -0.090V
ip = 9.874e-7A
Ah = 3.371e-7C

Segment 10:
Potential/V, Current/A, Charge/C
0.059, 6.058e-6, 1.296e-4
0.058, 6.076e-6, 1.297e-4
0.057, 6.042e-6, 1.297e-4
0.056, 6.064e-6, 1.298e-4
0.055, 6.033e-6, 1.299e-4
0.054, 6.053e-6, 1.299e-4
0.053, 6.018e-6, 1.300e-4
0.052, 6.040e-6, 1.300e-4
0.051, 6.009e-6, 1.301e-4
0.050, 6.030e-6, 1.302e-4
0.049, 5.993e-6, 1.302e-4
0.048, 6.015e-6, 1.303e-4
0.047, 5.983e-6, 1.303e-4
0.046, 6.010e-6, 1.304e-4
0.045, 5.972e-6, 1.305e-4
0.044, 5.998e-6, 1.305e-4
0.043, 5.965e-6, 1.306e-4
0.042, 5.988e-6, 1.306e-4
0.041, 5.953e-6, 1.307e-4
0.040, 5.981e-6, 1.308e-4
0.039, 5.941e-6, 1.308e-4
0.038, 5.968e-6, 1.309e-4
0.037, 5.932e-6, 1.309e-4
0.036, 5.962e-6, 1.310e-4
0.035, 5.921e-6, 1.311e-4
0.034, 5.952e-6, 1.311e-4
0.033, 5.915e-6, 1.312e-4
0.032, 5.943e-6, 1.312e-4
0.031, 5.905e-6, 1.313e-4
0.030, 5.938e-6, 1.313e-4
0.029, 5.898e-6, 1.314e-4
0.028, 5.927e-6, 1.315e-4
0.027, 5.894e-6, 1.315e-4
0.026, 5.919e-6, 1.316e-4
0.025, 5.884e-6, 1.316e-4
0.024, 5.916e-6, 1.317e-4
0.023, 5.875e-6, 1.318e-4
0.022, 5.908e-6, 1.318e-4
0.021, 5.869e-6, 1.319e-4
0.020, 5.906e-6, 1.319e-4
0.019, 5.863e-6, 1.320e-4
0.018, 5.899e-6, 1.321e-4
0.017, 5.858e-6, 1.321e-4
0.016, 5.894e-6, 1.322e-4
0.015, 5.847e-6, 1.322e-4
0.014, 5.892e-6, 1.323e-4
0.013, 5.844e-6, 1.324e-4
0.012, 5.887e-6, 1.324e-4
0.011, 5.844e-6, 1.325e-4
0.010, 5.882e-6, 1.325e-4
0.009, 5.835e-6, 1.326e-4
0.008, 5.883e-6, 1.326e-4
0.007, 5.834e-6, 1.327e-4
0.006, 5.878e-6, 1.328e-4
0.005, 5.830e-6, 1.328e-4
0.004, 5.875e-6, 1.329e-4
0.003, 5.825e-6, 1.329e-4
0.002, 5.873e-6, 1.330e-4
0.001, 5.824e-6, 1.331e-4
-0.000, 5.863e-6, 1.331e-4
-0.001, 5.817e-6, 1.332e-4
-0.002, 5.874e-6, 1.332e-4
-0.003, 5.819e-6, 1.333e-4
-0.004, 5.873e-6, 1.333e-4
-0.005, 5.821e-6, 1.334e-4
-0.006, 5.874e-6, 1.335e-4
-0.007, 5.818e-6, 1.335e-4
-0.008, 5.879e-6, 1.336e-4
-0.009, 5.819e-6, 1.336e-4
-0.010, 5.878e-6, 1.337e-4
-0.011, 5.819e-6, 1.338e-4
-0.012, 5.881e-6, 1.338e-4
-0.013, 5.824e-6, 1.339e-4
-0.014, 5.884e-6, 1.339e-4
-0.015, 5.823e-6, 1.340e-4
-0.016, 5.890e-6, 1.340e-4
-0.017, 5.827e-6, 1.341e-4
-0.018, 5.899e-6, 1.342e-4
-0.019, 5.829e-6, 1.342e-4
-0.020, 5.902e-6, 1.343e-4
-0.021, 5.844e-6, 1.343e-4
-0.022, 5.908e-6, 1.344e-4
-0.023, 5.839e-6, 1.345e-4
-0.024, 5.922e-6, 1.345e-4
-0.025, 5.847e-6, 1.346e-4
-0.026, 5.930e-6, 1.346e-4
-0.027, 5.859e-6, 1.347e-4
-0.028, 5.946e-6, 1.348e-4
-0.029, 5.868e-6, 1.348e-4
-0.030, 5.955e-6, 1.349e-4
-0.031, 5.883e-6, 1.349e-4
-0.032, 5.973e-6, 1.350e-4
-0.033, 5.889e-6, 1.350e-4
-0.034, 5.995e-6, 1.351e-4
-0.035, 5.905e-6, 1.352e-4
-0.036, 6.006e-6, 1.352e-4
-0.037, 5.929e-6, 1.353e-4
-0.038, 6.032e-6, 1.353e-4
-0.039, 5.937e-6, 1.354e-4
-0.040, 6.063e-6, 1.355e-4
-0.041, 5.964e-6, 1.355e-4
-0.042, 6.075e-6, 1.356e-4
-0.043, 5.988e-6, 1.356e-4
-0.044, 6.100e-6, 1.357e-4
-0.045, 6.013e-6, 1.358e-4
-0.046, 6.133e-6, 1.358e-4
-0.047, 6.043e-6, 1.359e-4
-0.048, 6.160e-6, 1.360e-4
-0.049, 6.057e-6, 1.360e-4
-0.050, 6.198e-6, 1.361e-4
-0.051, 6.102e-6, 1.361e-4
-0.052, 6.227e-6, 1.362e-4
-0.053, 6.133e-6, 1.363e-4
-0.054, 6.261e-6, 1.363e-4
-0.055, 6.159e-6, 1.364e-4
-0.056, 6.309e-6, 1.364e-4
-0.057, 6.198e-6, 1.365e-4
-0.058, 6.345e-6, 1.366e-4
-0.059, 6.233e-6, 1.366e-4
-0.060, 6.382e-6, 1.367e-4
-0.061, 6.270e-6, 1.368e-4
-0.062, 6.418e-6, 1.368e-4
-0.063, 6.312e-6, 1.369e-4
-0.064, 6.464e-6, 1.370e-4
-0.065, 6.348e-6, 1.370e-4
-0.066, 6.513e-6, 1.371e-4
-0.067, 6.387e-6, 1.371e-4
-0.068, 6.528e-6, 1.372e-4
-0.069, 6.441e-6, 1.373e-4
-0.070, 6.569e-6, 1.373e-4
-0.071, 6.463e-6, 1.374e-4
-0.072, 6.622e-6, 1.375e-4
-0.073, 6.487e-6, 1.375e-4
-0.074, 6.642e-6, 1.376e-4
-0.075, 6.524e-6, 1.377e-4
-0.076, 6.681e-6, 1.377e-4
-0.077, 6.549e-6, 1.378e-4
-0.078, 6.696e-6, 1.379e-4
-0.079, 6.583e-6, 1.379e-4
-0.080, 6.722e-6, 1.380e-4
-0.081, 6.592e-6, 1.381e-4
-0.082, 6.752e-6, 1.381e-4
-0.083, 6.594e-6, 1.382e-4
-0.084, 6.747e-6, 1.383e-4
-0.085, 6.633e-6, 1.383e-4
-0.086, 6.776e-6, 1.384e-4
-0.087, 6.628e-6, 1.385e-4
-0.088, 6.776e-6, 1.385e-4
-0.089, 6.647e-6, 1.386e-4
-0.090, 6.757e-6, 1.387e-4
-0.091, 6.643e-6, 1.387e-4
-0.092, 6.776e-6, 1.388e-4
-0.093, 6.634e-6, 1.389e-4
-0.094, 6.755e-6, 1.389e-4
-0.095, 6.649e-6, 1.390e-4
-0.096, 6.766e-6, 1.391e-4
-0.097, 6.621e-6, 1.391e-4
-0.098, 6.778e-6, 1.392e-4
-0.099, 6.630e-6, 1.393e-4
-0.100, 6.761e-6, 1.393e-4
-0.101, 6.627e-6, 1.394e-4
-0.102, 6.758e-6, 1.395e-4
-0.103, 6.642e-6, 1.395e-4
-0.104, 6.754e-6, 1.396e-4
-0.105, 6.604e-6, 1.397e-4
-0.106, 6.732e-6, 1.397e-4
-0.107, 6.582e-6, 1.398e-4
-0.108, 6.717e-6, 1.399e-4
-0.109, 6.574e-6, 1.399e-4
-0.110, 6.701e-6, 1.400e-4
-0.111, 6.584e-6, 1.401e-4
-0.112, 6.697e-6, 1.401e-4
-0.113, 6.553e-6, 1.402e-4
-0.114, 6.691e-6, 1.403e-4
-0.115, 6.549e-6, 1.403e-4
-0.116, 6.659e-6, 1.404e-4
-0.117, 6.550e-6, 1.405e-4
-0.118, 6.655e-6, 1.405e-4
-0.119, 6.513e-6, 1.406e-4
-0.120, 6.654e-6, 1.407e-4
-0.121, 6.512e-6, 1.407e-4
-0.122, 6.632e-6, 1.408e-4
-0.123, 6.501e-6, 1.409e-4
-0.124, 6.629e-6, 1.409e-4
-0.125, 6.471e-6, 1.410e-4
-0.126, 6.608e-6, 1.411e-4
-0.127, 6.486e-6, 1.411e-4
-0.128, 6.604e-6, 1.412e-4
-0.129, 6.461e-6, 1.413e-4
-0.130, 6.607e-6, 1.413e-4
-0.131, 6.446e-6, 1.414e-4
-0.132, 6.581e-6, 1.415e-4
-0.133, 6.453e-6, 1.415e-4
-0.134, 6.575e-6, 1.416e-4
-0.135, 6.437e-6, 1.416e-4
-0.136, 6.565e-6, 1.417e-4
-0.137, 6.432e-6, 1.418e-4
-0.138, 6.544e-6, 1.418e-4
-0.139, 6.422e-6, 1.419e-4
-0.140, 6.546e-6, 1.420e-4
-0.141, 6.420e-6, 1.420e-4
-0.142, 6.547e-6, 1.421e-4
-0.143, 6.415e-6, 1.422e-4
-0.144, 6.530e-6, 1.422e-4
-0.145, 6.390e-6, 1.423e-4
-0.146, 6.562e-6, 1.424e-4
-0.147, 6.407e-6, 1.424e-4
-0.148, 6.533e-6, 1.425e-4
-0.149, 6.419e-6, 1.426e-4
-0.150, 6.535e-6, 1.426e-4
-0.151, 6.392e-6, 1.427e-4
-0.152, 6.556e-6, 1.427e-4
-0.153, 6.416e-6, 1.428e-4
-0.154, 6.545e-6, 1.429e-4
-0.155, 6.413e-6, 1.429e-4
-0.156, 6.549e-6, 1.430e-4
-0.157, 6.415e-6, 1.431e-4
-0.158, 6.555e-6, 1.431e-4
-0.159, 6.436e-6, 1.432e-4
-0.160, 6.558e-6, 1.433e-4
-0.161, 6.433e-6, 1.433e-4
-0.162, 6.577e-6, 1.434e-4
-0.163, 6.458e-6, 1.435e-4
-0.164, 6.571e-6, 1.435e-4
-0.165, 6.474e-6, 1.436e-4
-0.166, 6.588e-6, 1.437e-4
-0.167, 6.475e-6, 1.437e-4
-0.168, 6.609e-6, 1.438e-4
-0.169, 6.498e-6, 1.439e-4
-0.170, 6.633e-6, 1.439e-4
-0.171, 6.504e-6, 1.440e-4
-0.172, 6.651e-6, 1.441e-4
-0.173, 6.528e-6, 1.441e-4
-0.174, 6.667e-6, 1.442e-4
-0.175, 6.559e-6, 1.443e-4
-0.176, 6.689e-6, 1.443e-4
-0.177, 6.562e-6, 1.444e-4
-0.178, 6.725e-6, 1.445e-4
-0.179, 6.592e-6, 1.445e-4
-0.180, 6.729e-6, 1.446e-4
-0.181, 6.632e-6, 1.446e-4
-0.182, 6.774e-6, 1.447e-4
-0.183, 6.664e-6, 1.448e-4
-0.184, 6.820e-6, 1.449e-4
-0.185, 6.696e-6, 1.449e-4
-0.186, 6.814e-6, 1.450e-4
-0.187, 6.736e-6, 1.451e-4
-0.188, 6.871e-6, 1.451e-4
-0.189, 6.765e-6, 1.452e-4
-0.190, 6.891e-6, 1.453e-4
-0.191, 6.815e-6, 1.453e-4
-0.192, 6.947e-6, 1.454e-4
-0.193, 6.837e-6, 1.455e-4
-0.194, 7.005e-6, 1.455e-4
-0.195, 6.896e-6, 1.456e-4
-0.196, 7.017e-6, 1.457e-4
-0.197, 6.939e-6, 1.457e-4
-0.198, 7.089e-6, 1.458e-4
-0.199, 6.991e-6, 1.459e-4
-0.200, 7.138e-6, 1.460e-4
-0.201, 7.041e-6, 1.460e-4
-0.202, 7.163e-6, 1.461e-4
-0.203, 7.077e-6, 1.462e-4
-0.204, 7.223e-6, 1.462e-4
-0.205, 7.073e-6, 1.463e-4
-0.206, 7.225e-6, 1.464e-4
-0.207, 7.176e-6, 1.465e-4
-0.208, 7.290e-6, 1.465e-4
-0.209, 7.211e-6, 1.466e-4
-0.210, 7.334e-6, 1.467e-4
-0.211, 7.262e-6, 1.467e-4
-0.212, 7.364e-6, 1.468e-4
-0.213, 7.318e-6, 1.469e-4
-0.214, 7.405e-6, 1.470e-4
-0.215, 7.329e-6, 1.470e-4
-0.216, 7.460e-6, 1.471e-4
-0.217, 7.387e-6, 1.472e-4
-0.218, 7.474e-6, 1.473e-4
-0.219, 7.405e-6, 1.473e-4
-0.220, 7.531e-6, 1.474e-4
-0.221, 7.420e-6, 1.475e-4
-0.222, 7.531e-6, 1.476e-4
-0.223, 7.474e-6, 1.476e-4
-0.224, 7.570e-6, 1.477e-4
-0.225, 7.487e-6, 1.478e-4
-0.226, 7.616e-6, 1.479e-4
-0.227, 7.507e-6, 1.479e-4
-0.228, 7.618e-6, 1.480e-4
-0.229, 7.549e-6, 1.481e-4
-0.230, 7.635e-6, 1.482e-4
-0.231, 7.570e-6, 1.482e-4
-0.232, 7.683e-6, 1.483e-4
-0.233, 7.604e-6, 1.484e-4
-0.234, 7.677e-6, 1.485e-4
-0.235, 7.623e-6, 1.486e-4
-0.236, 7.699e-6, 1.486e-4
-0.237, 7.636e-6, 1.487e-4
-0.238, 7.713e-6, 1.488e-4
-0.239, 7.650e-6, 1.489e-4
-0.240, 7.736e-6, 1.489e-4
-0.241, 7.628e-6, 1.490e-4
-0.242, 7.770e-6, 1.491e-4
-0.243, 7.665e-6, 1.492e-4
-0.244, 7.745e-6, 1.492e-4
-0.245, 7.688e-6, 1.493e-4
-0.246, 7.765e-6, 1.494e-4
-0.247, 7.676e-6, 1.495e-4
-0.248, 7.768e-6, 1.496e-4
-0.249, 7.693e-6, 1.496e-4
-0.250, 7.774e-6, 1.497e-4
-0.251, 7.672e-6, 1.498e-4
-0.252, 7.790e-6, 1.499e-4
-0.253, 7.653e-6, 1.499e-4
-0.254, 7.742e-6, 1.500e-4
-0.255, 7.686e-6, 1.501e-4
-0.256, 7.734e-6, 1.502e-4
-0.257, 7.656e-6, 1.502e-4
-0.258, 7.755e-6, 1.503e-4
-0.259, 7.673e-6, 1.504e-4
-0.260, 7.715e-6, 1.505e-4
-0.261, 7.670e-6, 1.506e-4
-0.262, 7.716e-6, 1.506e-4
-0.263, 7.617e-6, 1.507e-4
-0.264, 7.710e-6, 1.508e-4
-0.265, 7.624e-6, 1.509e-4
-0.266, 7.674e-6, 1.509e-4
-0.267, 7.596e-6, 1.510e-4
-0.268, 7.693e-6, 1.511e-4
-0.269, 7.580e-6, 1.512e-4
-0.270, 7.644e-6, 1.512e-4
-0.271, 7.590e-6, 1.513e-4
-0.272, 7.646e-6, 1.514e-4
-0.273, 7.547e-6, 1.515e-4
-0.274, 7.641e-6, 1.515e-4
-0.275, 7.530e-6, 1.516e-4
-0.276, 7.605e-6, 1.517e-4
-0.277, 7.537e-6, 1.518e-4
-0.278, 7.609e-6, 1.518e-4
-0.279, 7.498e-6, 1.519e-4
-0.280, 7.570e-6, 1.520e-4
-0.281, 7.507e-6, 1.521e-4
-0.282, 7.545e-6, 1.522e-4
-0.283, 7.484e-6, 1.522e-4
-0.284, 7.553e-6, 1.523e-4
-0.285, 7.482e-6, 1.524e-4
-0.286, 7.535e-6, 1.525e-4
-0.287, 7.464e-6, 1.525e-4
-0.288, 7.536e-6, 1.526e-4
-0.289, 7.437e-6, 1.527e-4
-0.290, 7.537e-6, 1.528e-4
-0.291, 7.435e-6, 1.528e-4
-0.292, 7.505e-6, 1.529e-4
-0.293, 7.430e-6, 1.530e-4
-0.294, 7.500e-6, 1.530e-4
-0.295, 7.417e-6, 1.531e-4
-0.296, 7.511e-6, 1.532e-4
-0.297, 7.429e-6, 1.533e-4
-0.298, 7.500e-6, 1.533e-4
-0.299, 7.421e-6, 1.534e-4
-0.300, 7.521e-6, 1.535e-4
-0.301, 7.429e-6, 1.536e-4
-0.302, 7.502e-6, 1.536e-4
-0.303, 7.456e-6, 1.537e-4
-0.304, 7.532e-6, 1.538e-4
-0.305, 7.461e-6, 1.539e-4
-0.306, 7.555e-6, 1.539e-4
-0.307, 7.507e-6, 1.540e-4
-0.308, 7.601e-6, 1.541e-4
-0.309, 7.552e-6, 1.542e-4
-0.310, 7.431e-6, 1.542e-4

Segment 4:
-0.309, 5.429e-6, 1.543e-4
-0.308, 4.609e-6, 1.543e-4
-0.307, 4.166e-6, 1.544e-4
-0.306, 4.070e-6, 1.544e-4
-0.305, 3.832e-6, 1.545e-4
-0.304, 3.818e-6, 1.545e-4
-0.303, 3.641e-6, 1.545e-4
-0.302, 3.615e-6, 1.546e-4
-0.301, 3.465e-6, 1.546e-4
-0.300, 3.491e-6, 1.546e-4
-0.299, 3.334e-6, 1.547e-4
-0.298, 3.374e-6, 1.547e-4
-0.297, 3.252e-6, 1.547e-4
-0.296, 3.270e-6, 1.548e-4
-0.295, 3.152e-6, 1.548e-4
-0.294, 3.203e-6, 1.548e-4
-0.293, 3.092e-6, 1.549e-4
-0.292, 3.103e-6, 1.549e-4
-0.291, 3.015e-6, 1.549e-4
-0.290, 3.057e-6, 1.550e-4
-0.289, 2.952e-6, 1.550e-4
-0.288, 2.972e-6, 1.550e-4
-0.287, 2.907e-6, 1.551e-4
-0.286, 2.913e-6, 1.551e-4
-0.285, 2.841e-6, 1.551e-4
-0.284, 2.881e-6, 1.551e-4
-0.283, 2.784e-6, 1.552e-4
-0.282, 2.846e-6, 1.552e-4
-0.281, 2.760e-6, 1.552e-4
-0.280, 2.803e-6, 1.553e-4
-0.279, 2.703e-6, 1.553e-4
-0.278, 2.754e-6, 1.553e-4
-0.277, 2.684e-6, 1.553e-4
-0.276, 2.694e-6, 1.554e-4
-0.275, 2.621e-6, 1.554e-4
-0.274, 2.668e-6, 1.554e-4
-0.273, 2.577e-6, 1.554e-4
-0.272, 2.645e-6, 1.555e-4
-0.271, 2.569e-6, 1.555e-4
-0.270, 2.581e-6, 1.555e-4
-0.269, 2.538e-6, 1.555e-4
-0.268, 2.562e-6, 1.556e-4
-0.267, 2.487e-6, 1.556e-4
-0.266, 2.499e-6, 1.556e-4
-0.265, 2.467e-6, 1.556e-4
-0.264, 2.482e-6, 1.557e-4
-0.263, 2.414e-6, 1.557e-4
-0.262, 2.459e-6, 1.557e-4
-0.261, 2.384e-6, 1.557e-4
-0.260, 2.396e-6, 1.558e-4
-0.259, 2.352e-6, 1.558e-4
-0.258, 2.393e-6, 1.558e-4
-0.257, 2.298e-6, 1.558e-4
-0.256, 2.361e-6, 1.559e-4
-0.255, 2.293e-6, 1.559e-4
-0.254, 2.289e-6, 1.559e-4
-0.253, 2.260e-6, 1.559e-4
-0.252, 2.293e-6, 1.560e-4
-0.251, 2.226e-6, 1.560e-4
-0.250, 2.246e-6, 1.560e-4
-0.249, 2.218e-6, 1.560e-4
-0.248, 2.230e-6, 1.560e-4
-0.247, 2.177e-6, 1.561e-4
-0.246, 2.224e-6, 1.561e-4
-0.245, 2.185e-6, 1.561e-4
-0.244, 2.187e-6, 1.561e-4
-0.243, 2.170e-6, 1.561e-4
-0.242, 2.207e-6, 1.562e-4
-0.241, 2.142e-6, 1.562e-4
-0.240, 2.174e-6, 1.562e-4
-0.239, 2.153e-6, 1.562e-4
-0.238, 2.157e-6, 1.563e-4
-0.237, 2.133e-6, 1.563e-4
-0.236, 2.172e-6, 1.563e-4
-0.235, 2.145e-6, 1.563e-4
-0.234, 2.171e-6, 1.563e-4
-0.233, 2.155e-6, 1.564e-4
-0.232, 2.169e-6, 1.564e-4
-0.231, 2.145e-6, 1.564e-4
-0.230, 2.186e-6, 1.564e-4
-0.229, 2.145e-6, 1.565e-4
-0.228, 2.181e-6, 1.565e-4
-0.227, 2.168e-6, 1.565e-4
-0.226, 2.214e-6, 1.565e-4
-0.225, 2.150e-6, 1.565e-4
-0.224, 2.220e-6, 1.566e-4
-0.223, 2.189e-6, 1.566e-4
-0.222, 2.211e-6, 1.566e-4
-0.221, 2.191e-6, 1.566e-4
-0.220, 2.213e-6, 1.566e-4
-0.219, 2.201e-6, 1.567e-4
-0.218, 2.226e-6, 1.567e-4
-0.217, 2.226e-6, 1.567e-4
-0.216, 2.237e-6, 1.567e-4
-0.215, 2.211e-6, 1.568e-4
-0.214, 2.253e-6, 1.568e-4
-0.213, 2.227e-6, 1.568e-4
-0.212, 2.254e-6, 1.568e-4
-0.211, 2.222e-6, 1.569e-4
-0.210, 2.281e-6, 1.569e-4
-0.209, 2.223e-6, 1.569e-4
-0.208, 2.279e-6, 1.569e-4
-0.207, 2.267e-6, 1.569e-4
-0.206, 2.279e-6, 1.570e-4
-0.205, 2.274e-6, 1.570e-4
-0.204, 2.365e-6, 1.570e-4
-0.203, 2.276e-6, 1.570e-4
-0.202, 2.316e-6, 1.571e-4
-0.201, 2.295e-6, 1.571e-4
-0.200, 2.335e-6, 1.571e-4
-0.199, 2.306e-6, 1.571e-4
-0.198, 2.362e-6, 1.571e-4
-0.197, 2.357e-6, 1.572e-4
-0.196, 2.360e-6, 1.572e-4
-0.195, 2.374e-6, 1.572e-4
-0.194, 2.408e-6, 1.572e-4
-0.193, 2.376e-6, 1.573e-4
-0.192, 2.437e-6, 1.573e-4
-0.191, 2.423e-6, 1.573e-4
-0.190, 2.451e-6, 1.573e-4
-0.189, 2.437e-6, 1.574e-4
-0.188, 2.509e-6, 1.574e-4
-0.187, 2.457e-6, 1.574e-4
-0.186, 2.527e-6, 1.574e-4
-0.185, 2.493e-6, 1.575e-4
-0.184, 2.545e-6, 1.575e-4
-0.183, 2.507e-6, 1.575e-4
-0.182, 2.581e-6, 1.575e-4
-0.181, 2.533e-6, 1.576e-4
-0.180, 2.582e-6, 1.576e-4
-0.179, 2.560e-6, 1.576e-4
-0.178, 2.624e-6, 1.576e-4
-0.177, 2.567e-6, 1.577e-4
-0.176, 2.638e-6, 1.577e-4
-0.175, 2.608e-6, 1.577e-4
-0.174, 2.632e-6, 1.577e-4
-0.173, 2.611e-6, 1.578e-4
-0.172, 2.643e-6, 1.578e-4
-0.171, 2.614e-6, 1.578e-4
-0.170, 2.674e-6, 1.579e-4
-0.169, 2.638e-6, 1.579e-4
-0.168, 2.662e-6, 1.579e-4
-0.167, 2.628e-6, 1.579e-4
-0.166, 2.689e-6, 1.580e-4
-0.165, 2.642e-6, 1.580e-4
-0.164, 2.683e-6, 1.580e-4
-0.163, 2.635e-6, 1.580e-4
-0.162, 2.696e-6, 1.581e-4
-0.161, 2.632e-6, 1.581e-4
-0.160, 2.695e-6, 1.581e-4
-0.159, 2.649e-6, 1.581e-4
-0.158, 2.669e-6, 1.582e-4
-0.157, 2.641e-6, 1.582e-4
-0.156, 2.686e-6, 1.582e-4
-0.155, 2.624e-6, 1.583e-4
-0.154, 2.673e-6, 1.583e-4
-0.153, 2.616e-6, 1.583e-4
-0.152, 2.661e-6, 1.583e-4
-0.151, 2.614e-6, 1.584e-4
-0.150, 2.665e-6, 1.584e-4
-0.149, 2.608e-6, 1.584e-4
-0.148, 2.635e-6, 1.584e-4
-0.147, 2.601e-6, 1.585e-4
-0.146, 2.635e-6, 1.585e-4
-0.145, 2.578e-6, 1.585e-4
-0.144, 2.608e-6, 1.585e-4
-0.143, 2.573e-6, 1.586e-4
-0.142, 2.594e-6, 1.586e-4
-0.141, 2.553e-6, 1.586e-4
-0.140, 2.589e-6, 1.586e-4
-0.139, 2.532e-6, 1.587e-4
-0.138, 2.577e-6, 1.587e-4
-0.137, 2.538e-6, 1.587e-4
-0.136, 2.556e-6, 1.587e-4
-0.135, 2.507e-6, 1.588e-4
-0.134, 2.554e-6, 1.588e-4
-0.133, 2.509e-6, 1.588e-4
-0.132, 2.525e-6, 1.588e-4
-0.131, 2.491e-6, 1.589e-4
-0.130, 2.537e-6, 1.589e-4
-0.129, 2.487e-6, 1.589e-4
-0.128, 2.522e-6, 1.589e-4
-0.127, 2.498e-6, 1.590e-4
-0.126, 2.494e-6, 1.590e-4
-0.125, 2.493e-6, 1.590e-4
-0.124, 2.515e-6, 1.590e-4
-0.123, 2.471e-6, 1.591e-4
-0.122, 2.503e-6, 1.591e-4
-0.121, 2.484e-6, 1.591e-4
-0.120, 2.488e-6, 1.591e-4
-0.119, 2.470e-6, 1.592e-4
-0.118, 2.503e-6, 1.592e-4
-0.117, 2.481e-6, 1.592e-4
-0.116, 2.489e-6, 1.592e-4
-0.115, 2.465e-6, 1.593e-4
-0.114, 2.494e-6, 1.593e-4
-0.113, 2.453e-6, 1.593e-4
-0.112, 2.489e-6, 1.593e-4
-0.111, 2.461e-6, 1.594e-4
-0.110, 2.462e-6, 1.594e-4
-0.109, 2.434e-6, 1.594e-4
-0.108, 2.472e-6, 1.594e-4
-0.107, 2.421e-6, 1.595e-4
-0.106, 2.439e-6, 1.595e-4
-0.105, 2.411e-6, 1.595e-4
-0.104, 2.421e-6, 1.595e-4
-0.103, 2.395e-6, 1.596e-4
-0.102, 2.372e-6, 1.596e-4
-0.101, 2.378e-6, 1.596e-4
-0.100, 2.362e-6, 1.596e-4
-0.099, 2.378e-6, 1.597e-4
-0.098, 2.364e-6, 1.597e-4
-0.097, 2.339e-6, 1.597e-4
-0.096, 2.318e-6, 1.597e-4
-0.095, 2.320e-6, 1.598e-4
-0.094, 2.279e-6, 1.598e-4
-0.093, 2.289e-6, 1.598e-4
-0.092, 2.274e-6, 1.598e-4
-0.091, 2.256e-6, 1.598e-4
-0.090, 2.246e-6, 1.599e-4
-0.089, 2.241e-6, 1.599e-4
-0.088, 2.226e-6, 1.599e-4
-0.087, 2.201e-6, 1.599e-4
-0.086, 2.196e-6, 1.600e-4
-0.085, 2.183e-6, 1.600e-4
-0.084, 2.157e-6, 1.600e-4
-0.083, 2.169e-6, 1.600e-4
-0.082, 2.143e-6, 1.600e-4
-0.081, 2.141e-6, 1.601e-4
-0.080, 2.133e-6, 1.601e-4
-0.079, 2.146e-6, 1.601e-4
-0.078, 2.102e-6, 1.601e-4
-0.077, 2.135e-6, 1.601e-4
-0.076, 2.111e-6, 1.602e-4
-0.075, 2.130e-6, 1.602e-4
-0.074, 2.097e-6, 1.602e-4
-0.073, 2.152e-6, 1.602e-4
-0.072, 2.118e-6, 1.603e-4
-0.071, 2.150e-6, 1.603e-4
-0.070, 2.163e-6, 1.603e-4
-0.069, 2.180e-6, 1.603e-4
-0.068, 2.172e-6, 1.603e-4
-0.067, 2.223e-6, 1.604e-4
-0.066, 2.245e-6, 1.604e-4
-0.065, 2.246e-6, 1.604e-4
-0.064, 2.274e-6, 1.604e-4
-0.063, 2.310e-6, 1.605e-4
-0.062, 2.324e-6, 1.605e-4
-0.061, 2.372e-6, 1.605e-4
-0.060, 2.410e-6, 1.605e-4
-0.059, 2.426e-6, 1.605e-4
-0.058, 2.467e-6, 1.606e-4
-0.057, 2.501e-6, 1.606e-4
-0.056, 2.530e-6, 1.606e-4
-0.055, 2.555e-6, 1.607e-4
-0.054, 2.618e-6, 1.607e-4
-0.053, 2.651e-6, 1.607e-4
-0.052, 2.668e-6, 1.607e-4
-0.051, 2.712e-6, 1.608e-4
-0.050, 2.753e-6, 1.608e-4
-0.049, 2.765e-6, 1.608e-4
-0.048, 2.820e-6, 1.608e-4
-0.047, 2.844e-6, 1.609e-4
-0.046, 2.887e-6, 1.609e-4
-0.045, 2.906e-6, 1.609e-4
-0.044, 2.970e-6, 1.610e-4
-0.043, 2.960e-6, 1.610e-4
-0.042, 3.034e-6, 1.610e-4
