Nov. 16, 2023   13:32:40
Cyclic Voltammetry
File: c:\users\dell\desktop\1116\o2-¿ì.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.3
Low E (V) = -0.31
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 10
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 5e-6

Segment 1:

Segment 2:
Segment 3:
Ep = 0.281V
ip = 2.250e-5A
Ah = 2.112e-5C

Ep = -0.067V
ip = 6.895e-6A
Ah = 2.369e-6C

Segment 4:
Segment 5:
Ep = 0.305V
ip = 2.202e-5A
Ah = 1.795e-5C

Segment 6:

Segment 7:
Ep = 0.309V
ip = 2.082e-5A
Ah = 1.678e-5C

Segment 8:
Segment 9:
Ep = 0.304V
ip = 2.087e-5A
Ah = 1.769e-5C

Segment 10:

Potential/V, Current/A, Charge/C
0.615, 7.241e-7, 3.014e-4
0.614, 6.423e-7, 3.014e-4
0.613, 6.677e-7, 3.014e-4
0.612, 6.049e-7, 3.014e-4
0.611, 6.840e-7, 3.014e-4
0.610, 6.769e-7, 3.014e-4
0.609, 7.957e-7, 3.014e-4
0.608, 8.130e-7, 3.014e-4
0.607, 8.858e-7, 3.014e-4
0.606, 8.287e-7, 3.015e-4
0.605, 8.106e-7, 3.015e-4
0.604, 7.220e-7, 3.015e-4
0.603, 6.857e-7, 3.015e-4
0.602, 6.444e-7, 3.015e-4
0.601, 7.156e-7, 3.015e-4
0.600, 7.460e-7, 3.015e-4
0.599, 8.338e-7, 3.015e-4
0.598, 8.641e-7, 3.015e-4
0.597, 9.162e-7, 3.015e-4
0.596, 8.789e-7, 3.015e-4
0.595, 8.789e-7, 3.015e-4
0.594, 8.140e-7, 3.016e-4
0.593, 7.976e-7, 3.016e-4
0.592, 7.335e-7, 3.016e-4
0.591, 7.625e-7, 3.016e-4
0.590, 7.687e-7, 3.016e-4
0.589, 8.415e-7, 3.016e-4
0.588, 8.407e-7, 3.016e-4
0.587, 9.339e-7, 3.016e-4
0.586, 9.352e-7, 3.016e-4
0.585, 9.813e-7, 3.016e-4
0.584, 9.332e-7, 3.016e-4
0.583, 9.374e-7, 3.016e-4
0.582, 8.340e-7, 3.017e-4
0.581, 8.110e-7, 3.017e-4
0.580, 7.839e-7, 3.017e-4
0.579, 8.503e-7, 3.017e-4
0.578, 8.779e-7, 3.017e-4
0.577, 9.741e-7, 3.017e-4
0.576, 1.001e-6, 3.017e-4
0.575, 1.053e-6, 3.017e-4
0.574, 1.016e-6, 3.017e-4
0.573, 1.019e-6, 3.017e-4
0.572, 9.504e-7, 3.017e-4
0.571, 9.371e-7, 3.018e-4
0.570, 8.691e-7, 3.018e-4
0.569, 9.066e-7, 3.018e-4
0.568, 9.109e-7, 3.018e-4
0.567, 9.789e-7, 3.018e-4
0.566, 9.988e-7, 3.018e-4
0.565, 1.080e-6, 3.018e-4
0.564, 1.077e-6, 3.018e-4
0.563, 1.115e-6, 3.018e-4
0.562, 1.091e-6, 3.018e-4
0.561, 1.107e-6, 3.019e-4
0.560, 1.052e-6, 3.019e-4
0.559, 1.030e-6, 3.019e-4
0.558, 9.470e-7, 3.019e-4
0.557, 9.866e-7, 3.019e-4
0.556, 9.982e-7, 3.019e-4
0.555, 1.083e-6, 3.019e-4
0.554, 1.113e-6, 3.019e-4
0.553, 1.201e-6, 3.019e-4
0.552, 1.203e-6, 3.020e-4
0.551, 1.228e-6, 3.020e-4
0.550, 1.183e-6, 3.020e-4
0.549, 1.185e-6, 3.020e-4
0.548, 1.115e-6, 3.020e-4
0.547, 1.109e-6, 3.020e-4
0.546, 1.069e-6, 3.020e-4
0.545, 1.123e-6, 3.020e-4
0.544, 1.127e-6, 3.020e-4
0.543, 1.199e-6, 3.021e-4
0.542, 1.220e-6, 3.021e-4
0.541, 1.297e-6, 3.021e-4
0.540, 1.295e-6, 3.021e-4
0.539, 1.343e-6, 3.021e-4
0.538, 1.327e-6, 3.021e-4
0.537, 1.317e-6, 3.021e-4
0.536, 1.265e-6, 3.022e-4
0.535, 1.218e-6, 3.022e-4
0.534, 1.159e-6, 3.022e-4
0.533, 1.223e-6, 3.022e-4
0.532, 1.253e-6, 3.022e-4
0.531, 1.355e-6, 3.022e-4
0.530, 1.402e-6, 3.022e-4
0.529, 1.491e-6, 3.022e-4
0.528, 1.458e-6, 3.023e-4
0.527, 1.476e-6, 3.023e-4
0.526, 1.412e-6, 3.023e-4
0.525, 1.396e-6, 3.023e-4
0.524, 1.319e-6, 3.023e-4
0.523, 1.347e-6, 3.023e-4
0.522, 1.343e-6, 3.023e-4
0.521, 1.418e-6, 3.024e-4
0.520, 1.446e-6, 3.024e-4
0.519, 1.549e-6, 3.024e-4
0.518, 1.575e-6, 3.024e-4
0.517, 1.632e-6, 3.024e-4
0.516, 1.617e-6, 3.024e-4
0.515, 1.621e-6, 3.024e-4
0.514, 1.605e-6, 3.025e-4
0.513, 1.560e-6, 3.025e-4
0.512, 1.516e-6, 3.025e-4
0.511, 1.501e-6, 3.025e-4
0.510, 1.511e-6, 3.025e-4
0.509, 1.607e-6, 3.025e-4
0.508, 1.658e-6, 3.026e-4
0.507, 1.774e-6, 3.026e-4
0.506, 1.793e-6, 3.026e-4
0.505, 1.838e-6, 3.026e-4
0.504, 1.801e-6, 3.026e-4
0.503, 1.807e-6, 3.026e-4
0.502, 1.730e-6, 3.027e-4
0.501, 1.720e-6, 3.027e-4
0.500, 1.688e-6, 3.027e-4
0.499, 1.747e-6, 3.027e-4
0.498, 1.765e-6, 3.027e-4
0.497, 1.857e-6, 3.028e-4
0.496, 1.898e-6, 3.028e-4
0.495, 1.995e-6, 3.028e-4
0.494, 2.010e-6, 3.028e-4
0.493, 2.059e-6, 3.028e-4
0.492, 2.054e-6, 3.029e-4
0.491, 2.039e-6, 3.029e-4
0.490, 2.035e-6, 3.029e-4
0.489, 1.978e-6, 3.029e-4
0.488, 1.971e-6, 3.029e-4
0.487, 1.970e-6, 3.030e-4
0.486, 2.024e-6, 3.030e-4
0.485, 2.108e-6, 3.030e-4
0.484, 2.181e-6, 3.030e-4
0.483, 2.309e-6, 3.030e-4
0.482, 2.332e-6, 3.031e-4
0.481, 2.383e-6, 3.031e-4
0.480, 2.351e-6, 3.031e-4
0.479, 2.356e-6, 3.031e-4
0.478, 2.284e-6, 3.032e-4
0.477, 2.289e-6, 3.032e-4
0.476, 2.266e-6, 3.032e-4
0.475, 2.350e-6, 3.032e-4
0.474, 2.383e-6, 3.032e-4
0.473, 2.494e-6, 3.033e-4
0.472, 2.562e-6, 3.033e-4
0.471, 2.670e-6, 3.033e-4
0.470, 2.696e-6, 3.034e-4
0.469, 2.760e-6, 3.034e-4
0.468, 2.749e-6, 3.034e-4
0.467, 2.774e-6, 3.034e-4
0.466, 2.764e-6, 3.035e-4
0.465, 2.711e-6, 3.035e-4
0.464, 2.726e-6, 3.035e-4
0.463, 2.728e-6, 3.035e-4
0.462, 2.837e-6, 3.036e-4
0.461, 2.953e-6, 3.036e-4
0.460, 3.088e-6, 3.036e-4
0.459, 3.231e-6, 3.037e-4
0.458, 3.259e-6, 3.037e-4
0.457, 3.310e-6, 3.037e-4
0.456, 3.270e-6, 3.038e-4
0.455, 3.252e-6, 3.038e-4
0.454, 3.199e-6, 3.038e-4
0.453, 3.255e-6, 3.039e-4
0.452, 3.301e-6, 3.039e-4
0.451, 3.437e-6, 3.039e-4
0.450, 3.544e-6, 3.040e-4
0.449, 3.719e-6, 3.040e-4
0.448, 3.803e-6, 3.040e-4
0.447, 3.918e-6, 3.041e-4
0.446, 3.944e-6, 3.041e-4
0.445, 3.994e-6, 3.042e-4
0.444, 3.963e-6, 3.042e-4
0.443, 3.966e-6, 3.042e-4
0.442, 4.004e-6, 3.043e-4
0.441, 4.011e-6, 3.043e-4
0.440, 4.167e-6, 3.044e-4
0.439, 4.266e-6, 3.044e-4
0.438, 4.514e-6, 3.044e-4
0.437, 4.697e-6, 3.045e-4
0.436, 4.801e-6, 3.045e-4
0.435, 4.894e-6, 3.046e-4
0.434, 4.878e-6, 3.046e-4
0.433, 4.876e-6, 3.047e-4
0.432, 4.842e-6, 3.047e-4
0.431, 4.931e-6, 3.048e-4
0.430, 5.036e-6, 3.048e-4
0.429, 5.237e-6, 3.049e-4
0.428, 5.437e-6, 3.049e-4
0.427, 5.681e-6, 3.050e-4
0.426, 5.823e-6, 3.051e-4
0.425, 5.972e-6, 3.051e-4
0.424, 6.032e-6, 3.052e-4
0.423, 6.100e-6, 3.052e-4
0.422, 6.091e-6, 3.053e-4
0.421, 6.158e-6, 3.054e-4
0.420, 6.227e-6, 3.054e-4
0.419, 6.361e-6, 3.055e-4
0.418, 6.612e-6, 3.056e-4
0.417, 6.766e-6, 3.056e-4
0.416, 7.103e-6, 3.057e-4
0.415, 7.268e-6, 3.058e-4
0.414, 7.546e-6, 3.058e-4
0.413, 7.623e-6, 3.059e-4
0.412, 7.750e-6, 3.060e-4
0.411, 7.783e-6, 3.061e-4
0.410, 7.796e-6, 3.061e-4
0.409, 7.911e-6, 3.062e-4
0.408, 8.082e-6, 3.063e-4
0.407, 8.359e-6, 3.064e-4
0.406, 8.651e-6, 3.065e-4
0.405, 8.981e-6, 3.066e-4
0.404, 9.227e-6, 3.067e-4
0.403, 9.473e-6, 3.068e-4
0.402, 9.615e-6, 3.069e-4
0.401, 9.753e-6, 3.070e-4
0.400, 9.799e-6, 3.070e-4
0.399, 9.916e-6, 3.071e-4
0.398, 1.005e-5, 3.072e-4
0.397, 1.030e-5, 3.074e-4
0.396, 1.053e-5, 3.075e-4
0.395, 1.082e-5, 3.076e-4
0.394, 1.124e-5, 3.077e-4
0.393, 1.145e-5, 3.078e-4
0.392, 1.184e-5, 3.079e-4
0.391, 1.200e-5, 3.080e-4
0.390, 1.231e-5, 3.082e-4
0.389, 1.237e-5, 3.083e-4
0.388, 1.251e-5, 3.084e-4
0.387, 1.261e-5, 3.085e-4
0.386, 1.276e-5, 3.087e-4
0.385, 1.303e-5, 3.088e-4
0.384, 1.333e-5, 3.089e-4
0.383, 1.371e-5, 3.091e-4
0.382, 1.407e-5, 3.092e-4
0.381, 1.442e-5, 3.093e-4
0.380, 1.468e-5, 3.095e-4
0.379, 1.493e-5, 3.096e-4
0.378, 1.508e-5, 3.098e-4
0.377, 1.520e-5, 3.099e-4
0.376, 1.527e-5, 3.101e-4
0.375, 1.543e-5, 3.102e-4
0.374, 1.563e-5, 3.104e-4
0.373, 1.590e-5, 3.106e-4
0.372, 1.616e-5, 3.107e-4
0.371, 1.642e-5, 3.109e-4
0.370, 1.685e-5, 3.111e-4
0.369, 1.703e-5, 3.112e-4
0.368, 1.742e-5, 3.114e-4
0.367, 1.757e-5, 3.116e-4
0.366, 1.790e-5, 3.118e-4
0.365, 1.791e-5, 3.119e-4
0.364, 1.802e-5, 3.121e-4
0.363, 1.807e-5, 3.123e-4
0.362, 1.817e-5, 3.125e-4
0.361, 1.840e-5, 3.127e-4
0.360, 1.864e-5, 3.128e-4
0.359, 1.892e-5, 3.130e-4
0.358, 1.919e-5, 3.132e-4
0.357, 1.945e-5, 3.134e-4
0.356, 1.964e-5, 3.136e-4
0.355, 1.986e-5, 3.138e-4
0.354, 2.001e-5, 3.140e-4
0.353, 2.011e-5, 3.142e-4
0.352, 2.009e-5, 3.144e-4
0.351, 2.009e-5, 3.146e-4
0.350, 2.013e-5, 3.148e-4
0.349, 2.032e-5, 3.150e-4
0.348, 2.050e-5, 3.152e-4
0.347, 2.067e-5, 3.154e-4
0.346, 2.081e-5, 3.156e-4
0.345, 2.089e-5, 3.159e-4
0.344, 2.120e-5, 3.161e-4
0.343, 2.129e-5, 3.163e-4
0.342, 2.161e-5, 3.165e-4
0.341, 2.161e-5, 3.167e-4
0.340, 2.164e-5, 3.169e-4
0.339, 2.150e-5, 3.171e-4
0.338, 2.143e-5, 3.174e-4
0.337, 2.163e-5, 3.176e-4
0.336, 2.188e-5, 3.178e-4
0.335, 2.210e-5, 3.180e-4
0.334, 2.225e-5, 3.182e-4
0.333, 2.238e-5, 3.185e-4
0.332, 2.252e-5, 3.187e-4
0.331, 2.279e-5, 3.189e-4
0.330, 2.285e-5, 3.191e-4
0.329, 2.275e-5, 3.194e-4
0.328, 2.255e-5, 3.196e-4
0.327, 2.245e-5, 3.198e-4
0.326, 2.255e-5, 3.200e-4
0.325, 2.279e-5, 3.203e-4
0.324, 2.283e-5, 3.205e-4
0.323, 2.281e-5, 3.207e-4
0.322, 2.287e-5, 3.210e-4
0.321, 2.292e-5, 3.212e-4
0.320, 2.326e-5, 3.214e-4
0.319, 2.344e-5, 3.217e-4
0.318, 2.353e-5, 3.219e-4
0.317, 2.320e-5, 3.221e-4
0.316, 2.306e-5, 3.224e-4
0.315, 2.312e-5, 3.226e-4
0.314, 2.341e-5, 3.228e-4
0.313, 2.356e-5, 3.231e-4
0.312, 2.355e-5, 3.233e-4
0.311, 2.348e-5, 3.235e-4
0.310, 2.341e-5, 3.238e-4
0.309, 2.353e-5, 3.240e-4
0.308, 2.351e-5, 3.242e-4
0.307, 2.323e-5, 3.245e-4
0.306, 2.288e-5, 3.247e-4
0.305, 2.286e-5, 3.249e-4
0.304, 2.329e-5, 3.251e-4
0.303, 2.390e-5, 3.254e-4
0.302, 2.407e-5, 3.256e-4
0.301, 2.391e-5, 3.259e-4
0.300, 2.359e-5, 3.261e-4
0.299, 2.340e-5, 3.263e-4
0.298, 2.337e-5, 3.266e-4
0.297, 2.336e-5, 3.268e-4
0.296, 2.333e-5, 3.270e-4
0.295, 2.295e-5, 3.273e-4
0.294, 2.301e-5, 3.275e-4
0.293, 2.318e-5, 3.277e-4
0.292, 2.357e-5, 3.280e-4
0.291, 2.386e-5, 3.282e-4
0.290, 2.426e-5, 3.284e-4
0.289, 2.466e-5, 3.287e-4
0.288, 2.503e-5, 3.289e-4
0.287, 2.561e-5, 3.292e-4
0.286, 2.640e-5, 3.295e-4
0.285, 2.670e-5, 3.297e-4
0.284, 2.650e-5, 3.300e-4
0.283, 2.632e-5, 3.303e-4
0.282, 2.648e-5, 3.305e-4
0.281, 2.705e-5, 3.308e-4
0.280, 2.703e-5, 3.311e-4
0.279, 2.640e-5, 3.313e-4
0.278, 2.557e-5, 3.316e-4
0.277, 2.491e-5, 3.318e-4
0.276, 2.471e-5, 3.321e-4
0.275, 2.492e-5, 3.323e-4
0.274, 2.469e-5, 3.326e-4
0.273, 2.411e-5, 3.328e-4
0.272, 2.358e-5, 3.331e-4
0.271, 2.331e-5, 3.333e-4
0.270, 2.386e-5, 3.335e-4
0.269, 2.474e-5, 3.338e-4
0.268, 2.561e-5, 3.340e-4
0.267, 2.571e-5, 3.343e-4
0.266, 2.518e-5, 3.345e-4
0.265, 2.467e-5, 3.348e-4
0.264, 2.464e-5, 3.350e-4
0.263, 2.433e-5, 3.353e-4
0.262, 2.375e-5, 3.355e-4
0.261, 2.323e-5, 3.357e-4
0.260, 2.331e-5, 3.360e-4
0.259, 2.412e-5, 3.362e-4
0.258, 2.440e-5, 3.365e-4
0.257, 2.400e-5, 3.367e-4
0.256, 2.343e-5, 3.369e-4
0.255, 2.314e-5, 3.372e-4
0.254, 2.342e-5, 3.374e-4
0.253, 2.376e-5, 3.376e-4
0.252, 2.340e-5, 3.379e-4
0.251, 2.282e-5, 3.381e-4
0.250, 2.235e-5, 3.383e-4
0.249, 2.225e-5, 3.385e-4
0.248, 2.270e-5, 3.388e-4
0.247, 2.264e-5, 3.390e-4
0.246, 2.230e-5, 3.392e-4
0.245, 2.168e-5, 3.394e-4
0.244, 2.132e-5, 3.397e-4
0.243, 2.117e-5, 3.399e-4
0.242, 2.129e-5, 3.401e-4
0.241, 2.096e-5, 3.403e-4
0.240, 2.048e-5, 3.405e-4
0.239, 2.026e-5, 3.407e-4
0.238, 2.058e-5, 3.409e-4
0.237, 2.135e-5, 3.411e-4
0.236, 2.147e-5, 3.413e-4
0.235, 2.141e-5, 3.415e-4
0.234, 2.160e-5, 3.418e-4
0.233, 2.207e-5, 3.420e-4
0.232, 2.271e-5, 3.422e-4
0.231, 2.291e-5, 3.424e-4
0.230, 2.241e-5, 3.427e-4
0.229, 2.179e-5, 3.429e-4
0.228, 2.128e-5, 3.431e-4
0.227, 2.109e-5, 3.433e-4
0.226, 2.121e-5, 3.435e-4
0.225, 2.121e-5, 3.437e-4
0.224, 2.097e-5, 3.439e-4
0.223, 2.055e-5, 3.441e-4
0.222, 2.044e-5, 3.443e-4
0.221, 2.027e-5, 3.445e-4
0.220, 2.060e-5, 3.448e-4
0.219, 2.077e-5, 3.450e-4
0.218, 2.057e-5, 3.452e-4
0.217, 2.031e-5, 3.454e-4
0.216, 2.046e-5, 3.456e-4
0.215, 2.117e-5, 3.458e-4
0.214, 2.165e-5, 3.460e-4
0.213, 2.142e-5, 3.462e-4
0.212, 2.102e-5, 3.464e-4
0.211, 2.076e-5, 3.466e-4
0.210, 2.079e-5, 3.468e-4
0.209, 2.158e-5, 3.471e-4
0.208, 2.236e-5, 3.473e-4
0.207, 2.217e-5, 3.475e-4
0.206, 2.166e-5, 3.477e-4
0.205, 2.134e-5, 3.479e-4
0.204, 2.137e-5, 3.481e-4
0.203, 2.198e-5, 3.484e-4
0.202, 2.220e-5, 3.486e-4
0.201, 2.175e-5, 3.488e-4
0.200, 2.116e-5, 3.490e-4
0.199, 2.058e-5, 3.492e-4
0.198, 2.054e-5, 3.494e-4
0.197, 2.084e-5, 3.496e-4
0.196, 2.176e-5, 3.499e-4
0.195, 2.157e-5, 3.501e-4
0.194, 2.095e-5, 3.503e-4
0.193, 2.042e-5, 3.505e-4
0.192, 2.052e-5, 3.507e-4
0.191, 2.185e-5, 3.509e-4
0.190, 2.283e-5, 3.511e-4
0.189, 2.270e-5, 3.514e-4
0.188, 2.209e-5, 3.516e-4
0.187, 2.166e-5, 3.518e-4
0.186, 2.172e-5, 3.520e-4
0.185, 2.233e-5, 3.522e-4
0.184, 2.258e-5, 3.525e-4
0.183, 2.226e-5, 3.527e-4
0.182, 2.214e-5, 3.529e-4
0.181, 2.232e-5, 3.531e-4
0.180, 2.245e-5, 3.534e-4
0.179, 2.268e-5, 3.536e-4
0.178, 2.281e-5, 3.538e-4
0.177, 2.263e-5, 3.540e-4
0.176, 2.231e-5, 3.543e-4
0.175, 2.190e-5, 3.545e-4
0.174, 2.190e-5, 3.547e-4
0.173, 2.200e-5, 3.549e-4
0.172, 2.261e-5, 3.551e-4
0.171, 2.275e-5, 3.554e-4
0.170, 2.240e-5, 3.556e-4
0.169, 2.196e-5, 3.558e-4
0.168, 2.162e-5, 3.560e-4
0.167, 2.178e-5, 3.563e-4
0.166, 2.247e-5, 3.565e-4
0.165, 2.265e-5, 3.567e-4
0.164, 2.206e-5, 3.569e-4
0.163, 2.146e-5, 3.571e-4
0.162, 2.123e-5, 3.574e-4
0.161, 2.135e-5, 3.576e-4
0.160, 2.206e-5, 3.578e-4
0.159, 2.284e-5, 3.580e-4
0.158, 2.253e-5, 3.582e-4
0.157, 2.183e-5, 3.585e-4
0.156, 2.122e-5, 3.587e-4
0.155, 2.097e-5, 3.589e-4
0.154, 2.127e-5, 3.591e-4
0.153, 2.184e-5, 3.593e-4
0.152, 2.185e-5, 3.595e-4
0.151, 2.134e-5, 3.597e-4
0.150, 2.090e-5, 3.600e-4
0.149, 2.038e-5, 3.602e-4
0.148, 2.015e-5, 3.604e-4
0.147, 2.042e-5, 3.606e-4
0.146, 2.098e-5, 3.608e-4
0.145, 2.077e-5, 3.610e-4
0.144, 2.033e-5, 3.612e-4
0.143, 2.029e-5, 3.614e-4
0.142, 2.108e-5, 3.616e-4
0.141, 2.199e-5, 3.618e-4
0.140, 2.169e-5, 3.620e-4
0.139, 2.079e-5, 3.622e-4
0.138, 2.009e-5, 3.624e-4
0.137, 1.986e-5, 3.626e-4
0.136, 1.989e-5, 3.628e-4
0.135, 1.994e-5, 3.630e-4
0.134, 1.970e-5, 3.632e-4
0.133, 1.944e-5, 3.634e-4
0.132, 1.921e-5, 3.636e-4
0.131, 1.911e-5, 3.638e-4
0.130, 1.957e-5, 3.640e-4
0.129, 1.987e-5, 3.642e-4
0.128, 1.947e-5, 3.644e-4
0.127, 1.888e-5, 3.646e-4
0.126, 1.862e-5, 3.648e-4
0.125, 1.865e-5, 3.650e-4
0.124, 1.962e-5, 3.652e-4
0.123, 2.025e-5, 3.654e-4
0.122, 2.003e-5, 3.656e-4
0.121, 1.960e-5, 3.658e-4
0.120, 1.968e-5, 3.660e-4
0.119, 2.013e-5, 3.662e-4
0.118, 2.071e-5, 3.664e-4
0.117, 2.083e-5, 3.666e-4
0.116, 2.054e-5, 3.668e-4
0.115, 2.026e-5, 3.670e-4
0.114, 2.042e-5, 3.672e-4
0.113, 2.168e-5, 3.674e-4
0.112, 2.240e-5, 3.676e-4
0.111, 2.243e-5, 3.679e-4
0.110, 2.234e-5, 3.681e-4
0.109, 2.281e-5, 3.683e-4
0.108, 2.396e-5, 3.685e-4
0.107, 2.416e-5, 3.688e-4
0.106, 2.335e-5, 3.690e-4
0.105, 2.264e-5, 3.692e-4
0.104, 2.233e-5, 3.695e-4
0.103, 2.268e-5, 3.697e-4
0.102, 2.386e-5, 3.699e-4
0.101, 2.419e-5, 3.702e-4
0.100, 2.376e-5, 3.704e-4
0.099, 2.314e-5, 3.706e-4
0.098, 2.289e-5, 3.709e-4
0.097, 2.294e-5, 3.711e-4
0.096, 2.370e-5, 3.713e-4
0.095, 2.377e-5, 3.716e-4
0.094, 2.322e-5, 3.718e-4
0.093, 2.269e-5, 3.720e-4
0.092, 2.247e-5, 3.723e-4
0.091, 2.322e-5, 3.725e-4
0.090, 2.324e-5, 3.727e-4
0.089, 2.225e-5, 3.729e-4
0.088, 2.120e-5, 3.732e-4
0.087, 2.051e-5, 3.734e-4
0.086, 2.033e-5, 3.736e-4
0.085, 2.056e-5, 3.738e-4
0.084, 2.043e-5, 3.740e-4
0.083, 2.001e-5, 3.742e-4
0.082, 1.962e-5, 3.744e-4
0.081, 1.942e-5, 3.746e-4
0.080, 1.958e-5, 3.748e-4
0.079, 2.029e-5, 3.750e-4
0.078, 2.057e-5, 3.752e-4
0.077, 2.007e-5, 3.754e-4
0.076, 1.958e-5, 3.756e-4
0.075, 1.919e-5, 3.758e-4
0.074, 1.965e-5, 3.760e-4
0.073, 2.027e-5, 3.762e-4
0.072, 2.019e-5, 3.764e-4
0.071, 1.978e-5, 3.766e-4
0.070, 1.939e-5, 3.768e-4
0.069, 1.939e-5, 3.769e-4
0.068, 2.016e-5, 3.771e-4
0.067, 2.019e-5, 3.774e-4
0.066, 1.974e-5, 3.775e-4
0.065, 1.950e-5, 3.777e-4
0.064, 1.955e-5, 3.779e-4
0.063, 2.040e-5, 3.781e-4
0.062, 2.112e-5, 3.784e-4
0.061, 2.107e-5, 3.786e-4
0.060, 2.074e-5, 3.788e-4
0.059, 2.028e-5, 3.790e-4
0.058, 1.990e-5, 3.792e-4
0.057, 2.021e-5, 3.794e-4
0.056, 2.014e-5, 3.796e-4
0.055, 1.968e-5, 3.798e-4
0.054, 1.933e-5, 3.800e-4
0.053, 1.913e-5, 3.802e-4
0.052, 1.991e-5, 3.804e-4
0.051, 2.085e-5, 3.806e-4
0.050, 2.091e-5, 3.808e-4
0.049, 2.038e-5, 3.810e-4
0.048, 2.011e-5, 3.812e-4
0.047, 2.001e-5, 3.814e-4
0.046, 2.055e-5, 3.816e-4
0.045, 2.042e-5, 3.818e-4
0.044, 1.998e-5, 3.820e-4
0.043, 1.959e-5, 3.822e-4
0.042, 1.930e-5, 3.824e-4
0.041, 1.954e-5, 3.826e-4
0.040, 1.988e-5, 3.828e-4
0.039, 2.022e-5, 3.830e-4
0.038, 2.053e-5, 3.832e-4
0.037, 2.072e-5, 3.834e-4
0.036, 2.154e-5, 3.836e-4
0.035, 2.252e-5, 3.838e-4
0.034, 2.229e-5, 3.841e-4
0.033, 2.152e-5, 3.843e-4
0.032, 2.085e-5, 3.845e-4
0.031, 2.070e-5, 3.847e-4
0.030, 2.115e-5, 3.849e-4
0.029, 2.074e-5, 3.851e-4
0.028, 2.023e-5, 3.853e-4
0.027, 1.949e-5, 3.855e-4
0.026, 1.941e-5, 3.857e-4
0.025, 2.001e-5, 3.859e-4
0.024, 2.093e-5, 3.861e-4
0.023, 2.034e-5, 3.863e-4
0.022, 1.953e-5, 3.865e-4
0.021, 1.926e-5, 3.867e-4
0.020, 2.007e-5, 3.869e-4
0.019, 2.150e-5, 3.871e-4
0.018, 2.168e-5, 3.873e-4
0.017, 2.119e-5, 3.875e-4
0.016, 2.071e-5, 3.877e-4
0.015, 2.094e-5, 3.880e-4
0.014, 2.247e-5, 3.882e-4
0.013, 2.295e-5, 3.884e-4
0.012, 2.250e-5, 3.886e-4
0.011, 2.216e-5, 3.889e-4
0.010, 2.242e-5, 3.891e-4
0.009, 2.366e-5, 3.893e-4
0.008, 2.408e-5, 3.896e-4
0.007, 2.327e-5, 3.898e-4
0.006, 2.233e-5, 3.900e-4
0.005, 2.134e-5, 3.902e-4
0.004, 2.157e-5, 3.904e-4
0.003, 2.282e-5, 3.907e-4
0.002, 2.536e-5, 3.909e-4
0.001, 2.595e-5, 3.912e-4
-0.000, 2.548e-5, 3.914e-4
-0.001, 2.432e-5, 3.917e-4
-0.002, 2.364e-5, 3.919e-4
-0.003, 2.426e-5, 3.922e-4
-0.004, 2.401e-5, 3.924e-4
-0.005, 2.291e-5, 3.926e-4
-0.006, 2.189e-5, 3.928e-4
-0.007, 2.119e-5, 3.931e-4
-0.008, 2.156e-5, 3.933e-4
-0.009, 2.258e-5, 3.935e-4
-0.010, 2.268e-5, 3.937e-4
-0.011, 2.207e-5, 3.939e-4
-0.012, 2.150e-5, 3.942e-4
-0.013, 2.164e-5, 3.944e-4
-0.014, 2.296e-5, 3.946e-4
-0.015, 2.425e-5, 3.949e-4
-0.016, 2.411e-5, 3.951e-4
-0.017, 2.337e-5, 3.953e-4
-0.018, 2.264e-5, 3.956e-4
-0.019, 2.215e-5, 3.958e-4
-0.020, 2.347e-5, 3.960e-4
-0.021, 2.532e-5, 3.963e-4
-0.022, 2.570e-5, 3.965e-4
-0.023, 2.448e-5, 3.968e-4
-0.024, 2.411e-5, 3.970e-4
-0.025, 2.426e-5, 3.972e-4
-0.026, 2.542e-5, 3.975e-4
-0.027, 2.573e-5, 3.978e-4
-0.028, 2.495e-5, 3.980e-4
-0.029, 2.398e-5, 3.982e-4
-0.030, 2.318e-5, 3.985e-4
-0.031, 2.297e-5, 3.987e-4
-0.032, 2.264e-5, 3.989e-4
-0.033, 2.177e-5, 3.992e-4
-0.034, 2.101e-5, 3.994e-4
-0.035, 2.061e-5, 3.996e-4
-0.036, 2.055e-5, 3.998e-4
-0.037, 2.071e-5, 4.000e-4
-0.038, 2.056e-5, 4.002e-4
-0.039, 2.031e-5, 4.004e-4
-0.040, 2.004e-5, 4.006e-4
-0.041, 1.977e-5, 4.008e-4
-0.042, 2.021e-5, 4.010e-4
-0.043, 2.083e-5, 4.012e-4
-0.044, 2.111e-5, 4.014e-4
-0.045, 1.999e-5, 4.016e-4
-0.046, 2.013e-5, 4.018e-4
-0.047, 2.036e-5, 4.020e-4
-0.048, 2.218e-5, 4.022e-4
-0.049, 2.317e-5, 4.025e-4
-0.050, 2.366e-5, 4.027e-4
-0.051, 2.320e-5, 4.029e-4
-0.052, 2.285e-5, 4.032e-4
-0.053, 2.292e-5, 4.034e-4
-0.054, 2.368e-5, 4.036e-4
-0.055, 2.378e-5, 4.039e-4
-0.056, 2.339e-5, 4.041e-4
-0.057, 2.315e-5, 4.043e-4
