Nov. 16, 2023   12:47:58
Cyclic Voltammetry
File: c:\users\dell\desktop\1116\¿Õ°×-01.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.3
Low E (V) = -0.31
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 10
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 5e-6

Segment 1:
Ep = 0.377V
ip = 4.859e-6A
Ah = 3.679e-6C

Ep = -0.085V
ip = 1.587e-6A
Ah = 6.599e-7C

Segment 2:

Segment 3:
Ep = 0.366V
ip = 4.524e-6A
Ah = 3.333e-6C

Ep = -0.092V
ip = 1.544e-6A
Ah = 7.074e-7C

Segment 4:

Segment 5:
Ep = 0.366V
ip = 4.580e-6A
Ah = 3.357e-6C

Ep = -0.092V
ip = 1.464e-6A
Ah = 6.918e-7C

Segment 6:

Segment 7:
Ep = 0.368V
ip = 4.469e-6A
Ah = 3.256e-6C

Ep = -0.091V
ip = 1.494e-6A
Ah = 7.158e-7C

Segment 8:

Segment 9:
Ep = 0.366V
ip = 4.585e-6A
Ah = 3.407e-6C

Ep = -0.092V
ip = 1.520e-6A
Ah = 6.891e-7C

Segment 10:

Potential/V, Current/A, Charge/C
-0.009, 5.309e-7, 7.836e-6
-0.010, 5.636e-7, 7.842e-6
-0.011, 5.427e-7, 7.847e-6
-0.012, 5.782e-7, 7.853e-6
-0.013, 5.555e-7, 7.859e-6
-0.014, 5.942e-7, 7.865e-6
-0.015, 5.700e-7, 7.870e-6
-0.016, 6.104e-7, 7.876e-6
-0.017, 5.816e-7, 7.882e-6
-0.018, 6.288e-7, 7.889e-6
-0.019, 5.968e-7, 7.895e-6
-0.020, 6.412e-7, 7.901e-6
-0.021, 6.196e-7, 7.907e-6
-0.022, 6.633e-7, 7.914e-6
-0.023, 6.266e-7, 7.920e-6
-0.024, 6.934e-7, 7.927e-6
-0.025, 6.467e-7, 7.933e-6
-0.026, 7.119e-7, 7.941e-6
-0.027, 6.695e-7, 7.947e-6
-0.028, 7.416e-7, 7.955e-6
-0.029, 6.903e-7, 7.962e-6
-0.030, 7.624e-7, 7.969e-6
-0.031, 7.260e-7, 7.976e-6
-0.032, 7.960e-7, 7.984e-6
-0.033, 7.457e-7, 7.992e-6
-0.034, 8.364e-7, 8.000e-6
-0.035, 7.765e-7, 8.008e-6
-0.036, 8.548e-7, 8.017e-6
-0.037, 8.175e-7, 8.025e-6
-0.038, 8.961e-7, 8.034e-6
-0.039, 8.382e-7, 8.042e-6
-0.040, 9.347e-7, 8.051e-6
-0.041, 8.733e-7, 8.060e-6
-0.042, 9.717e-7, 8.070e-6
-0.043, 9.122e-7, 8.079e-6
-0.044, 1.021e-6, 8.089e-6
-0.045, 9.445e-7, 8.099e-6
-0.046, 1.069e-6, 8.109e-6
-0.047, 9.927e-7, 8.119e-6
-0.048, 1.107e-6, 8.130e-6
-0.049, 1.026e-6, 8.141e-6
-0.050, 1.172e-6, 8.152e-6
-0.051, 1.081e-6, 8.163e-6
-0.052, 1.213e-6, 8.175e-6
-0.053, 1.139e-6, 8.187e-6
-0.054, 1.269e-6, 8.199e-6
-0.055, 1.173e-6, 8.211e-6
-0.056, 1.333e-6, 8.224e-6
-0.057, 1.223e-6, 8.237e-6
-0.058, 1.382e-6, 8.250e-6
-0.059, 1.271e-6, 8.263e-6
-0.060, 1.445e-6, 8.278e-6
-0.061, 1.323e-6, 8.291e-6
-0.062, 1.507e-6, 8.306e-6
-0.063, 1.394e-6, 8.320e-6
-0.064, 1.551e-6, 8.335e-6
-0.065, 1.420e-6, 8.350e-6
-0.066, 1.629e-6, 8.366e-6
-0.067, 1.470e-6, 8.381e-6
-0.068, 1.663e-6, 8.397e-6
-0.069, 1.545e-6, 8.413e-6
-0.070, 1.718e-6, 8.430e-6
-0.071, 1.562e-6, 8.445e-6
-0.072, 1.764e-6, 8.463e-6
-0.073, 1.622e-6, 8.479e-6
-0.074, 1.790e-6, 8.497e-6
-0.075, 1.632e-6, 8.514e-6
-0.076, 1.828e-6, 8.532e-6
-0.077, 1.672e-6, 8.549e-6
-0.078, 1.843e-6, 8.567e-6
-0.079, 1.706e-6, 8.584e-6
-0.080, 1.875e-6, 8.603e-6
-0.081, 1.694e-6, 8.620e-6
-0.082, 1.903e-6, 8.639e-6
-0.083, 1.717e-6, 8.656e-6
-0.084, 1.908e-6, 8.675e-6
-0.085, 1.734e-6, 8.692e-6
-0.086, 1.916e-6, 8.712e-6
-0.087, 1.725e-6, 8.729e-6
-0.088, 1.921e-6, 8.748e-6
-0.089, 1.742e-6, 8.765e-6
-0.090, 1.915e-6, 8.785e-6
-0.091, 1.723e-6, 8.802e-6
-0.092, 1.924e-6, 8.821e-6
-0.093, 1.722e-6, 8.838e-6
-0.094, 1.894e-6, 8.857e-6
-0.095, 1.724e-6, 8.874e-6
-0.096, 1.897e-6, 8.893e-6
-0.097, 1.719e-6, 8.911e-6
-0.098, 1.901e-6, 8.930e-6
-0.099, 1.699e-6, 8.947e-6
-0.100, 1.868e-6, 8.965e-6
-0.101, 1.698e-6, 8.982e-6
-0.102, 1.864e-6, 9.001e-6
-0.103, 1.704e-6, 9.018e-6
-0.104, 1.859e-6, 9.037e-6
-0.105, 1.675e-6, 9.053e-6
-0.106, 1.832e-6, 9.072e-6
-0.107, 1.653e-6, 9.088e-6
-0.108, 1.830e-6, 9.106e-6
-0.109, 1.643e-6, 9.123e-6
-0.110, 1.806e-6, 9.141e-6
-0.111, 1.639e-6, 9.157e-6
-0.112, 1.795e-6, 9.175e-6
-0.113, 1.614e-6, 9.191e-6
-0.114, 1.787e-6, 9.209e-6
-0.115, 1.605e-6, 9.225e-6
-0.116, 1.767e-6, 9.243e-6
-0.117, 1.606e-6, 9.259e-6
-0.118, 1.761e-6, 9.277e-6
-0.119, 1.581e-6, 9.292e-6
-0.120, 1.757e-6, 9.310e-6
-0.121, 1.577e-6, 9.326e-6
-0.122, 1.743e-6, 9.343e-6
-0.123, 1.570e-6, 9.359e-6
-0.124, 1.745e-6, 9.376e-6
-0.125, 1.561e-6, 9.392e-6
-0.126, 1.722e-6, 9.409e-6
-0.127, 1.562e-6, 9.425e-6
-0.128, 1.716e-6, 9.442e-6
-0.129, 1.536e-6, 9.457e-6
-0.130, 1.727e-6, 9.475e-6
-0.131, 1.542e-6, 9.490e-6
-0.132, 1.701e-6, 9.507e-6
-0.133, 1.561e-6, 9.523e-6
-0.134, 1.708e-6, 9.540e-6
-0.135, 1.541e-6, 9.555e-6
-0.136, 1.706e-6, 9.572e-6
-0.137, 1.536e-6, 9.588e-6
-0.138, 1.695e-6, 9.604e-6
-0.139, 1.541e-6, 9.620e-6
-0.140, 1.719e-6, 9.637e-6
-0.141, 1.535e-6, 9.652e-6
-0.142, 1.702e-6, 9.669e-6
-0.143, 1.552e-6, 9.685e-6
-0.144, 1.701e-6, 9.702e-6
-0.145, 1.536e-6, 9.717e-6
-0.146, 1.730e-6, 9.735e-6
-0.147, 1.553e-6, 9.750e-6
-0.148, 1.704e-6, 9.767e-6
-0.149, 1.573e-6, 9.783e-6
-0.150, 1.731e-6, 9.800e-6
-0.151, 1.561e-6, 9.816e-6
-0.152, 1.742e-6, 9.833e-6
-0.153, 1.575e-6, 9.849e-6
-0.154, 1.754e-6, 9.867e-6
-0.155, 1.581e-6, 9.882e-6
-0.156, 1.766e-6, 9.900e-6
-0.157, 1.596e-6, 9.916e-6
-0.158, 1.771e-6, 9.934e-6
-0.159, 1.618e-6, 9.950e-6
-0.160, 1.788e-6, 9.968e-6
-0.161, 1.623e-6, 9.984e-6
-0.162, 1.813e-6, 1.000e-5
-0.163, 1.642e-6, 1.002e-5
-0.164, 1.819e-6, 1.004e-5
-0.165, 1.671e-6, 1.005e-5
-0.166, 1.840e-6, 1.007e-5
-0.167, 1.678e-6, 1.009e-5
-0.168, 1.879e-6, 1.011e-5
-0.169, 1.709e-6, 1.012e-5
-0.170, 1.877e-6, 1.014e-5
-0.171, 1.733e-6, 1.016e-5
-0.172, 1.920e-6, 1.018e-5
-0.173, 1.756e-6, 1.020e-5
-0.174, 1.942e-6, 1.022e-5
-0.175, 1.786e-6, 1.023e-5
-0.176, 1.967e-6, 1.025e-5
-0.177, 1.800e-6, 1.027e-5
-0.178, 2.027e-6, 1.029e-5
-0.179, 1.842e-6, 1.031e-5
-0.180, 2.036e-6, 1.033e-5
-0.181, 1.882e-6, 1.035e-5
-0.182, 2.081e-6, 1.037e-5
-0.183, 1.904e-6, 1.039e-5
-0.184, 2.134e-6, 1.041e-5
-0.185, 1.953e-6, 1.043e-5
-0.186, 2.164e-6, 1.045e-5
-0.187, 1.994e-6, 1.047e-5
-0.188, 2.215e-6, 1.049e-5
-0.189, 2.037e-6, 1.052e-5
-0.190, 2.239e-6, 1.054e-5
-0.191, 2.091e-6, 1.056e-5
-0.192, 2.312e-6, 1.058e-5
-0.193, 2.128e-6, 1.060e-5
-0.194, 2.387e-6, 1.063e-5
-0.195, 2.194e-6, 1.065e-5
-0.196, 2.406e-6, 1.067e-5
-0.197, 2.241e-6, 1.070e-5
-0.198, 2.475e-6, 1.072e-5
-0.199, 2.285e-6, 1.074e-5
-0.200, 2.538e-6, 1.077e-5
-0.201, 2.355e-6, 1.079e-5
-0.202, 2.575e-6, 1.082e-5
-0.203, 2.396e-6, 1.084e-5
-0.204, 2.640e-6, 1.087e-5
-0.205, 2.393e-6, 1.089e-5
-0.206, 2.645e-6, 1.092e-5
-0.207, 2.494e-6, 1.094e-5
-0.208, 2.717e-6, 1.097e-5
-0.209, 2.532e-6, 1.100e-5
-0.210, 2.775e-6, 1.102e-5
-0.211, 2.582e-6, 1.105e-5
-0.212, 2.802e-6, 1.108e-5
-0.213, 2.632e-6, 1.110e-5
-0.214, 2.843e-6, 1.113e-5
-0.215, 2.641e-6, 1.116e-5
-0.216, 2.899e-6, 1.119e-5
-0.217, 2.688e-6, 1.121e-5
-0.218, 2.911e-6, 1.124e-5
-0.219, 2.709e-6, 1.127e-5
-0.220, 2.954e-6, 1.130e-5
-0.221, 2.744e-6, 1.133e-5
-0.222, 2.959e-6, 1.136e-5
-0.223, 2.785e-6, 1.138e-5
-0.224, 2.983e-6, 1.141e-5
-0.225, 2.787e-6, 1.144e-5
-0.226, 3.062e-6, 1.147e-5
-0.227, 2.813e-6, 1.150e-5
-0.228, 3.060e-6, 1.153e-5
-0.229, 2.867e-6, 1.156e-5
-0.230, 3.107e-6, 1.159e-5
-0.231, 2.848e-6, 1.162e-5
-0.232, 3.126e-6, 1.165e-5
-0.233, 2.910e-6, 1.168e-5
-0.234, 3.143e-6, 1.171e-5
-0.235, 2.908e-6, 1.174e-5
-0.236, 3.174e-6, 1.177e-5
-0.237, 2.922e-6, 1.180e-5
-0.238, 3.176e-6, 1.183e-5
-0.239, 2.971e-6, 1.186e-5
-0.240, 3.187e-6, 1.190e-5
-0.241, 2.963e-6, 1.192e-5
-0.242, 3.226e-6, 1.196e-5
-0.243, 2.979e-6, 1.199e-5
-0.244, 3.214e-6, 1.202e-5
-0.245, 3.010e-6, 1.205e-5
-0.246, 3.209e-6, 1.208e-5
-0.247, 2.994e-6, 1.211e-5
-0.248, 3.249e-6, 1.214e-5
-0.249, 3.009e-6, 1.217e-5
-0.250, 3.239e-6, 1.221e-5
-0.251, 2.998e-6, 1.224e-5
-0.252, 3.262e-6, 1.227e-5
-0.253, 3.010e-6, 1.230e-5
-0.254, 3.235e-6, 1.233e-5
-0.255, 3.017e-6, 1.236e-5
-0.256, 3.244e-6, 1.239e-5
-0.257, 3.014e-6, 1.242e-5
-0.258, 3.242e-6, 1.246e-5
-0.259, 3.011e-6, 1.249e-5
-0.260, 3.229e-6, 1.252e-5
-0.261, 3.007e-6, 1.255e-5
-0.262, 3.234e-6, 1.258e-5
-0.263, 2.982e-6, 1.261e-5
-0.264, 3.228e-6, 1.264e-5
-0.265, 2.990e-6, 1.267e-5
-0.266, 3.207e-6, 1.271e-5
-0.267, 2.979e-6, 1.273e-5
-0.268, 3.202e-6, 1.277e-5
-0.269, 2.965e-6, 1.280e-5
-0.270, 3.195e-6, 1.283e-5
-0.271, 2.998e-6, 1.286e-5
-0.272, 3.180e-6, 1.289e-5
-0.273, 2.975e-6, 1.292e-5
-0.274, 3.210e-6, 1.295e-5
-0.275, 2.951e-6, 1.298e-5
-0.276, 3.174e-6, 1.301e-5
-0.277, 2.977e-6, 1.304e-5
-0.278, 3.181e-6, 1.308e-5
-0.279, 2.955e-6, 1.310e-5
-0.280, 3.180e-6, 1.314e-5
-0.281, 2.968e-6, 1.317e-5
-0.282, 3.152e-6, 1.320e-5
-0.283, 2.958e-6, 1.323e-5
-0.284, 3.176e-6, 1.326e-5
-0.285, 2.955e-6, 1.329e-5
-0.286, 3.169e-6, 1.332e-5
-0.287, 2.972e-6, 1.335e-5
-0.288, 3.183e-6, 1.338e-5
-0.289, 2.949e-6, 1.341e-5
-0.290, 3.197e-6, 1.344e-5
-0.291, 2.986e-6, 1.347e-5
-0.292, 3.174e-6, 1.350e-5
-0.293, 3.004e-6, 1.353e-5
-0.294, 3.213e-6, 1.357e-5
-0.295, 3.003e-6, 1.360e-5
-0.296, 3.222e-6, 1.363e-5
-0.297, 3.031e-6, 1.366e-5
-0.298, 3.235e-6, 1.369e-5
-0.299, 3.054e-6, 1.372e-5
-0.300, 3.262e-6, 1.375e-5
-0.301, 3.077e-6, 1.379e-5
-0.302, 3.276e-6, 1.382e-5
-0.303, 3.138e-6, 1.385e-5
-0.304, 3.336e-6, 1.388e-5
-0.305, 3.153e-6, 1.391e-5
-0.306, 3.390e-6, 1.395e-5
-0.307, 3.236e-6, 1.398e-5
-0.308, 3.466e-6, 1.402e-5
-0.309, 3.317e-6, 1.405e-5
-0.310, 3.305e-6, 1.408e-5

Segment 4:
-0.309, 1.206e-6, 1.409e-5
-0.308, 4.547e-7, 1.410e-5
-0.307, -1.249e-7, 1.410e-5
-0.306, -1.429e-7, 1.410e-5
-0.305, -4.877e-7, 1.409e-5
-0.304, -4.120e-7, 1.409e-5
-0.303, -7.012e-7, 1.408e-5
-0.302, -6.322e-7, 1.407e-5
-0.301, -8.851e-7, 1.406e-5
-0.300, -7.727e-7, 1.406e-5
-0.299, -1.043e-6, 1.405e-5
-0.298, -9.168e-7, 1.404e-5
-0.297, -1.144e-6, 1.403e-5
-0.296, -1.012e-6, 1.402e-5
-0.295, -1.248e-6, 1.400e-5
-0.294, -1.091e-6, 1.399e-5
-0.293, -1.334e-6, 1.398e-5
-0.292, -1.183e-6, 1.397e-5
-0.291, -1.394e-6, 1.395e-5
-0.290, -1.249e-6, 1.394e-5
-0.289, -1.476e-6, 1.393e-5
-0.288, -1.311e-6, 1.391e-5
-0.287, -1.516e-6, 1.390e-5
-0.286, -1.372e-6, 1.388e-5
-0.285, -1.591e-6, 1.387e-5
-0.284, -1.414e-6, 1.385e-5
-0.283, -1.644e-6, 1.384e-5
-0.282, -1.461e-6, 1.382e-5
-0.281, -1.671e-6, 1.381e-5
-0.280, -1.507e-6, 1.379e-5
-0.279, -1.737e-6, 1.377e-5
-0.278, -1.542e-6, 1.376e-5
-0.277, -1.757e-6, 1.374e-5
-0.276, -1.607e-6, 1.372e-5
-0.275, -1.799e-6, 1.371e-5
-0.274, -1.615e-6, 1.369e-5
-0.273, -1.868e-6, 1.367e-5
-0.272, -1.667e-6, 1.366e-5
-0.271, -1.880e-6, 1.364e-5
-0.270, -1.726e-6, 1.362e-5
-0.269, -1.909e-6, 1.360e-5
-0.268, -1.726e-6, 1.358e-5
-0.267, -1.947e-6, 1.356e-5
-0.266, -1.780e-6, 1.355e-5
-0.265, -1.973e-6, 1.353e-5
-0.264, -1.808e-6, 1.351e-5
-0.263, -2.029e-6, 1.349e-5
-0.262, -1.833e-6, 1.347e-5
-0.261, -2.043e-6, 1.345e-5
-0.260, -1.897e-6, 1.343e-5
-0.259, -2.076e-6, 1.341e-5
-0.258, -1.883e-6, 1.339e-5
-0.257, -2.127e-6, 1.337e-5
-0.256, -1.935e-6, 1.335e-5
-0.255, -2.135e-6, 1.333e-5
-0.254, -1.963e-6, 1.331e-5
-0.253, -2.172e-6, 1.329e-5
-0.252, -1.979e-6, 1.327e-5
-0.251, -2.193e-6, 1.325e-5
-0.250, -2.016e-6, 1.322e-5
-0.249, -2.211e-6, 1.320e-5
-0.248, -2.032e-6, 1.318e-5
-0.247, -2.236e-6, 1.316e-5
-0.246, -2.028e-6, 1.314e-5
-0.245, -2.238e-6, 1.312e-5
-0.244, -2.079e-6, 1.310e-5
-0.243, -2.267e-6, 1.307e-5
-0.242, -2.064e-6, 1.305e-5
-0.241, -2.268e-6, 1.303e-5
-0.240, -2.059e-6, 1.301e-5
-0.239, -2.247e-6, 1.299e-5
-0.238, -2.096e-6, 1.297e-5
-0.237, -2.267e-6, 1.294e-5
-0.236, -2.080e-6, 1.292e-5
-0.235, -2.262e-6, 1.290e-5
-0.234, -2.069e-6, 1.288e-5
-0.233, -2.247e-6, 1.286e-5
-0.232, -2.072e-6, 1.284e-5
-0.231, -2.255e-6, 1.281e-5
-0.230, -2.053e-6, 1.279e-5
-0.229, -2.231e-6, 1.277e-5
-0.228, -2.044e-6, 1.275e-5
-0.227, -2.220e-6, 1.273e-5
-0.226, -2.020e-6, 1.271e-5
-0.225, -2.241e-6, 1.269e-5
-0.224, -2.034e-6, 1.267e-5
-0.223, -2.173e-6, 1.264e-5
-0.222, -2.036e-6, 1.262e-5
-0.221, -2.184e-6, 1.260e-5
-0.220, -1.982e-6, 1.258e-5
-0.219, -2.184e-6, 1.256e-5
-0.218, -1.986e-6, 1.254e-5
-0.217, -2.152e-6, 1.252e-5
-0.216, -1.971e-6, 1.250e-5
-0.215, -2.161e-6, 1.248e-5
-0.214, -1.953e-6, 1.246e-5
-0.213, -2.129e-6, 1.244e-5
-0.212, -1.964e-6, 1.242e-5
-0.211, -2.130e-6, 1.240e-5
-0.210, -1.927e-6, 1.238e-5
-0.209, -2.129e-6, 1.236e-5
-0.208, -1.934e-6, 1.234e-5
-0.207, -2.104e-6, 1.231e-5
-0.206, -1.932e-6, 1.230e-5
-0.205, -2.093e-6, 1.227e-5
-0.204, -1.863e-6, 1.226e-5
-0.203, -2.072e-6, 1.224e-5
-0.202, -1.885e-6, 1.222e-5
-0.201, -2.045e-6, 1.220e-5
-0.200, -1.875e-6, 1.218e-5
-0.199, -2.045e-6, 1.216e-5
-0.198, -1.842e-6, 1.214e-5
-0.197, -1.997e-6, 1.212e-5
-0.196, -1.837e-6, 1.210e-5
-0.195, -1.964e-6, 1.208e-5
-0.194, -1.785e-6, 1.206e-5
-0.193, -1.956e-6, 1.204e-5
-0.192, -1.754e-6, 1.203e-5
-0.191, -1.905e-6, 1.201e-5
-0.190, -1.739e-6, 1.199e-5
-0.189, -1.874e-6, 1.197e-5
-0.188, -1.685e-6, 1.195e-5
-0.187, -1.844e-6, 1.193e-5
-0.186, -1.667e-6, 1.192e-5
-0.185, -1.815e-6, 1.190e-5
-0.184, -1.625e-6, 1.188e-5
-0.183, -1.771e-6, 1.187e-5
-0.182, -1.587e-6, 1.185e-5
-0.181, -1.751e-6, 1.183e-5
-0.180, -1.575e-6, 1.182e-5
-0.179, -1.709e-6, 1.180e-5
-0.178, -1.524e-6, 1.178e-5
-0.177, -1.701e-6, 1.177e-5
-0.176, -1.502e-6, 1.175e-5
-0.175, -1.666e-6, 1.174e-5
-0.174, -1.511e-6, 1.172e-5
-0.173, -1.637e-6, 1.170e-5
-0.172, -1.476e-6, 1.169e-5
-0.171, -1.635e-6, 1.167e-5
-0.170, -1.449e-6, 1.166e-5
-0.169, -1.597e-6, 1.164e-5
-0.168, -1.449e-6, 1.163e-5
-0.167, -1.594e-6, 1.161e-5
-0.166, -1.438e-6, 1.160e-5
-0.165, -1.581e-6, 1.158e-5
-0.164, -1.433e-6, 1.157e-5
-0.163, -1.571e-6, 1.155e-5
-0.162, -1.415e-6, 1.154e-5
-0.161, -1.578e-6, 1.152e-5
-0.160, -1.405e-6, 1.151e-5
-0.159, -1.555e-6, 1.149e-5
-0.158, -1.434e-6, 1.148e-5
-0.157, -1.563e-6, 1.146e-5
-0.156, -1.411e-6, 1.145e-5
-0.155, -1.576e-6, 1.143e-5
-0.154, -1.421e-6, 1.142e-5
-0.153, -1.575e-6, 1.140e-5
-0.152, -1.432e-6, 1.139e-5
-0.151, -1.583e-6, 1.137e-5
-0.150, -1.434e-6, 1.136e-5
-0.149, -1.569e-6, 1.134e-5
-0.148, -1.455e-6, 1.133e-5
-0.147, -1.597e-6, 1.131e-5
-0.146, -1.455e-6, 1.130e-5
-0.145, -1.620e-6, 1.128e-5
-0.144, -1.455e-6, 1.127e-5
-0.143, -1.604e-6, 1.125e-5
-0.142, -1.485e-6, 1.124e-5
-0.141, -1.639e-6, 1.122e-5
-0.140, -1.487e-6, 1.120e-5
-0.139, -1.651e-6, 1.119e-5
-0.138, -1.506e-6, 1.117e-5
-0.137, -1.658e-6, 1.116e-5
-0.136, -1.520e-6, 1.114e-5
-0.135, -1.684e-6, 1.112e-5
-0.134, -1.519e-6, 1.111e-5
-0.133, -1.674e-6, 1.109e-5
-0.132, -1.542e-6, 1.108e-5
-0.131, -1.687e-6, 1.106e-5
-0.130, -1.548e-6, 1.104e-5
-0.129, -1.719e-6, 1.103e-5
-0.128, -1.553e-6, 1.101e-5
-0.127, -1.703e-6, 1.100e-5
-0.126, -1.580e-6, 1.098e-5
-0.125, -1.708e-6, 1.096e-5
-0.124, -1.560e-6, 1.095e-5
-0.123, -1.728e-6, 1.093e-5
-0.122, -1.576e-6, 1.091e-5
-0.121, -1.714e-6, 1.090e-5
-0.120, -1.584e-6, 1.088e-5
-0.119, -1.717e-6, 1.086e-5
-0.118, -1.565e-6, 1.085e-5
-0.117, -1.720e-6, 1.083e-5
-0.116, -1.584e-6, 1.081e-5
-0.115, -1.716e-6, 1.080e-5
-0.114, -1.566e-6, 1.078e-5
-0.113, -1.733e-6, 1.076e-5
-0.112, -1.581e-6, 1.075e-5
-0.111, -1.704e-6, 1.073e-5
-0.110, -1.585e-6, 1.072e-5
-0.109, -1.715e-6, 1.070e-5
-0.108, -1.586e-6, 1.068e-5
-0.107, -1.744e-6, 1.067e-5
-0.106, -1.602e-6, 1.065e-5
-0.105, -1.733e-6, 1.063e-5
-0.104, -1.614e-6, 1.062e-5
-0.103, -1.763e-6, 1.060e-5
-0.102, -1.661e-6, 1.058e-5
-0.101, -1.785e-6, 1.056e-5
-0.100, -1.664e-6, 1.055e-5
-0.099, -1.781e-6, 1.053e-5
-0.098, -1.651e-6, 1.051e-5
-0.097, -1.824e-6, 1.049e-5
-0.096, -1.688e-6, 1.048e-5
-0.095, -1.830e-6, 1.046e-5
-0.094, -1.728e-6, 1.044e-5
-0.093, -1.865e-6, 1.042e-5
-0.092, -1.735e-6, 1.041e-5
-0.091, -1.894e-6, 1.039e-5
-0.090, -1.779e-6, 1.037e-5
-0.089, -1.915e-6, 1.035e-5
-0.088, -1.813e-6, 1.033e-5
-0.087, -1.942e-6, 1.031e-5
-0.086, -1.821e-6, 1.029e-5
-0.085, -1.978e-6, 1.027e-5
-0.084, -1.883e-6, 1.026e-5
-0.083, -2.004e-6, 1.024e-5
-0.082, -1.885e-6, 1.022e-5
-0.081, -2.037e-6, 1.020e-5
-0.080, -1.901e-6, 1.018e-5
-0.079, -2.025e-6, 1.016e-5
-0.078, -1.939e-6, 1.014e-5
-0.077, -2.052e-6, 1.012e-5
-0.076, -1.931e-6, 1.010e-5
-0.075, -2.067e-6, 1.008e-5
-0.074, -1.948e-6, 1.006e-5
-0.073, -2.053e-6, 1.004e-5
-0.072, -1.939e-6, 1.002e-5
-0.071, -2.043e-6, 9.998e-6
-0.070, -1.925e-6, 9.978e-6
-0.069, -2.024e-6, 9.958e-6
-0.068, -1.909e-6, 9.939e-6
-0.067, -1.998e-6, 9.919e-6
-0.066, -1.864e-6, 9.900e-6
-0.065, -1.971e-6, 9.881e-6
-0.064, -1.820e-6, 9.863e-6
-0.063, -1.906e-6, 9.844e-6
-0.062, -1.777e-6, 9.826e-6
-0.061, -1.864e-6, 9.807e-6
-0.060, -1.711e-6, 9.790e-6
-0.059, -1.795e-6, 9.772e-6
-0.058, -1.655e-6, 9.755e-6
-0.057, -1.714e-6, 9.738e-6
-0.056, -1.573e-6, 9.723e-6
-0.055, -1.662e-6, 9.706e-6
-0.054, -1.484e-6, 9.691e-6
-0.053, -1.558e-6, 9.676e-6
-0.052, -1.413e-6, 9.661e-6
-0.051, -1.484e-6, 9.647e-6
-0.050, -1.324e-6, 9.633e-6
-0.049, -1.414e-6, 9.619e-6
-0.048, -1.253e-6, 9.607e-6
-0.047, -1.316e-6, 9.594e-6
-0.046, -1.190e-6, 9.582e-6
-0.045, -1.251e-6, 9.569e-6
-0.044, -1.100e-6, 9.558e-6
-0.043, -1.184e-6, 9.546e-6
-0.042, -1.041e-6, 9.536e-6
-0.041, -1.105e-6, 9.525e-6
-0.040, -9.732e-7, 9.515e-6
-0.039, -1.040e-6, 9.505e-6
-0.038, -9.056e-7, 9.496e-6
-0.037, -9.750e-7, 9.486e-6
-0.036, -8.597e-7, 9.477e-6
-0.035, -9.182e-7, 9.468e-6
-0.034, -7.929e-7, 9.460e-6
-0.033, -8.732e-7, 9.451e-6
-0.032, -7.480e-7, 9.444e-6
-0.031, -8.080e-7, 9.436e-6
-0.030, -7.181e-7, 9.429e-6
-0.029, -7.660e-7, 9.421e-6
-0.028, -6.615e-7, 9.414e-6
-0.027, -7.400e-7, 9.407e-6
-0.026, -6.298e-7, 9.401e-6
-0.025, -6.926e-7, 9.394e-6
-0.024, -5.987e-7, 9.388e-6
-0.023, -6.620e-7, 9.381e-6
-0.022, -5.659e-7, 9.376e-6
-0.021, -6.251e-7, 9.369e-6
-0.020, -5.470e-7, 9.364e-6
-0.019, -5.981e-7, 9.358e-6
-0.018, -5.159e-7, 9.353e-6
-0.017, -5.813e-7, 9.347e-6
-0.016, -4.924e-7, 9.342e-6
-0.015, -5.498e-7, 9.336e-6
-0.014, -4.840e-7, 9.332e-6
-0.013, -5.286e-7, 9.326e-6
-0.012, -4.557e-7, 9.322e-6
-0.011, -5.109e-7, 9.317e-6
-0.010, -4.397e-7, 9.312e-6
-0.009, -4.866e-7, 9.307e-6
-0.008, -4.278e-7, 9.303e-6
-0.007, -4.761e-7, 9.298e-6
-0.006, -4.067e-7, 9.294e-6
-0.005, -4.540e-7, 9.290e-6
-0.004, -3.988e-7, 9.286e-6
-0.003, -4.399e-7, 9.281e-6
-0.002, -3.819e-7, 9.278e-6
-0.001, -4.290e-7, 9.273e-6
0.000, -3.580e-7, 9.270e-6
0.001, -4.066e-7, 9.266e-6
0.002, -3.653e-7, 9.262e-6
0.003, -4.010e-7, 9.258e-6
0.004, -3.466e-7, 9.254e-6
0.005, -3.952e-7, 9.251e-6
0.006, -3.378e-7, 9.247e-6
0.007, -3.785e-7, 9.243e-6
0.008, -3.346e-7, 9.240e-6
0.009, -3.698e-7, 9.236e-6
0.010, -3.191e-7, 9.233e-6
0.011, -3.620e-7, 9.230e-6
0.012, -3.151e-7, 9.226e-6
0.013, -3.505e-7, 9.223e-6
0.014, -3.009e-7, 9.220e-6
0.015, -3.448e-7, 9.216e-6
0.016, -2.936e-7, 9.213e-6
0.017, -3.304e-7, 9.210e-6
0.018, -2.910e-7, 9.207e-6
0.019, -3.257e-7, 9.204e-6
0.020, -2.840e-7, 9.201e-6
0.021, -3.234e-7, 9.198e-6
0.022, -2.756e-7, 9.195e-6
0.023, -3.085e-7, 9.192e-6
0.024, -2.727e-7, 9.189e-6
