Nov. 16, 2023   12:44:20
Cyclic Voltammetry
File: c:\users\dell\desktop\1116\¿Õ°×-02.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.3
Low E (V) = -0.31
Init P/N = N
Scan Rate (V/s) = 0.2
Segment = 10
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 5e-6

Segment 1:
Ep = -0.114V
ip = 3.188e-6A
Ah = 9.921e-7C

Segment 2:

Segment 3:
Ep = 0.359V
ip = 7.686e-6A
Ah = 2.930e-6C

Ep = -0.089V
ip = 2.905e-6A
Ah = 5.999e-7C

Segment 4:

Segment 5:
Ep = 0.359V
ip = 7.918e-6A
Ah = 3.060e-6C

Ep = -0.085V
ip = 3.014e-6A
Ah = 5.898e-7C

Segment 6:

Segment 7:
Ep = 0.358V
ip = 7.967e-6A
Ah = 3.117e-6C

Ep = -0.083V
ip = 2.955e-6A
Ah = 5.547e-7C

Segment 8:

Segment 9:
Ep = 0.360V
ip = 8.053e-6A
Ah = 3.023e-6C

Ep = -0.085V
ip = 3.068e-6A
Ah = 6.183e-7C

Segment 10:

Potential/V, Current/A, Charge/C
0.190, 1.493e-6, -3.926e-7
0.189, 1.458e-6, -3.853e-7
0.188, 1.462e-6, -3.780e-7
0.187, 1.459e-6, -3.707e-7
0.186, 1.421e-6, -3.636e-7
0.185, 1.394e-6, -3.566e-7
0.184, 1.410e-6, -3.496e-7
0.183, 1.401e-6, -3.426e-7
0.182, 1.364e-6, -3.357e-7
0.181, 1.343e-6, -3.290e-7
0.180, 1.351e-6, -3.223e-7
0.179, 1.345e-6, -3.155e-7
0.178, 1.311e-6, -3.090e-7
0.177, 1.287e-6, -3.025e-7
0.176, 1.297e-6, -2.961e-7
0.175, 1.293e-6, -2.896e-7
0.174, 1.260e-6, -2.833e-7
0.173, 1.236e-6, -2.771e-7
0.172, 1.248e-6, -2.709e-7
0.171, 1.254e-6, -2.646e-7
0.170, 1.210e-6, -2.586e-7
0.169, 1.185e-6, -2.526e-7
0.168, 1.207e-6, -2.466e-7
0.167, 1.202e-6, -2.406e-7
0.166, 1.166e-6, -2.348e-7
0.165, 1.153e-6, -2.290e-7
0.164, 1.161e-6, -2.232e-7
0.163, 1.158e-6, -2.174e-7
0.162, 1.128e-6, -2.118e-7
0.161, 1.107e-6, -2.062e-7
0.160, 1.119e-6, -2.006e-7
0.159, 1.121e-6, -1.950e-7
0.158, 1.089e-6, -1.896e-7
0.157, 1.071e-6, -1.842e-7
0.156, 1.083e-6, -1.788e-7
0.155, 1.090e-6, -1.734e-7
0.154, 1.049e-6, -1.681e-7
0.153, 1.031e-6, -1.630e-7
0.152, 1.056e-6, -1.577e-7
0.151, 1.049e-6, -1.524e-7
0.150, 1.015e-6, -1.474e-7
0.149, 1.010e-6, -1.423e-7
0.148, 1.010e-6, -1.373e-7
0.147, 1.018e-6, -1.322e-7
0.146, 9.880e-7, -1.272e-7
0.145, 9.713e-7, -1.224e-7
0.144, 9.860e-7, -1.174e-7
0.143, 9.865e-7, -1.125e-7
0.142, 9.596e-7, -1.077e-7
0.141, 9.391e-7, -1.030e-7
0.140, 9.552e-7, -9.824e-8
0.139, 9.679e-7, -9.340e-8
0.138, 9.318e-7, -8.874e-8
0.137, 9.132e-7, -8.418e-8
0.136, 9.364e-7, -7.949e-8
0.135, 9.331e-7, -7.483e-8
0.134, 9.076e-7, -7.029e-8
0.133, 8.948e-7, -6.582e-8
0.132, 9.121e-7, -6.126e-8
0.131, 9.094e-7, -5.671e-8
0.130, 8.826e-7, -5.230e-8
0.129, 8.658e-7, -4.797e-8
0.128, 8.861e-7, -4.354e-8
0.127, 8.918e-7, -3.908e-8
0.126, 8.621e-7, -3.477e-8
0.125, 8.436e-7, -3.055e-8
0.124, 8.630e-7, -2.623e-8
0.123, 8.742e-7, -2.186e-8
0.122, 8.398e-7, -1.766e-8
0.121, 8.291e-7, -1.352e-8
0.120, 8.484e-7, -9.277e-9
0.119, 8.550e-7, -5.002e-9
0.118, 8.160e-7, -9.220e-10
0.117, 8.121e-7, 3.138e-9
0.116, 8.281e-7, 7.279e-9
0.115, 8.360e-7, 1.146e-8
0.114, 8.064e-7, 1.549e-8
0.113, 7.895e-7, 1.944e-8
0.112, 8.093e-7, 2.348e-8
0.111, 8.167e-7, 2.757e-8
0.110, 7.931e-7, 3.153e-8
0.109, 7.764e-7, 3.542e-8
0.108, 7.974e-7, 3.940e-8
0.107, 8.087e-7, 4.345e-8
0.106, 7.746e-7, 4.732e-8
0.105, 7.562e-7, 5.110e-8
0.104, 7.898e-7, 5.505e-8
0.103, 7.893e-7, 5.900e-8
0.102, 7.642e-7, 6.282e-8
0.101, 7.495e-7, 6.656e-8
0.100, 7.702e-7, 7.042e-8
0.099, 7.766e-7, 7.430e-8
0.098, 7.470e-7, 7.803e-8
0.097, 7.308e-7, 8.169e-8
0.096, 7.588e-7, 8.548e-8
0.095, 7.631e-7, 8.930e-8
0.094, 7.398e-7, 9.300e-8
0.093, 7.150e-7, 9.657e-8
0.092, 7.461e-7, 1.003e-7
0.091, 7.582e-7, 1.041e-7
0.090, 7.269e-7, 1.077e-7
0.089, 7.068e-7, 1.113e-7
0.088, 7.451e-7, 1.150e-7
0.087, 7.477e-7, 1.187e-7
0.086, 7.127e-7, 1.223e-7
0.085, 7.051e-7, 1.258e-7
0.084, 7.262e-7, 1.294e-7
0.083, 7.330e-7, 1.331e-7
0.082, 6.975e-7, 1.366e-7
0.081, 6.895e-7, 1.400e-7
0.080, 7.158e-7, 1.436e-7
0.079, 7.279e-7, 1.473e-7
0.078, 7.017e-7, 1.508e-7
0.077, 6.792e-7, 1.542e-7
0.076, 7.113e-7, 1.577e-7
0.075, 7.281e-7, 1.614e-7
0.074, 6.908e-7, 1.648e-7
0.073, 6.687e-7, 1.682e-7
0.072, 7.189e-7, 1.718e-7
0.071, 7.178e-7, 1.753e-7
0.070, 6.801e-7, 1.787e-7
0.069, 6.744e-7, 1.821e-7
0.068, 6.985e-7, 1.856e-7
0.067, 7.114e-7, 1.892e-7
0.066, 6.794e-7, 1.926e-7
0.065, 6.620e-7, 1.959e-7
0.064, 6.970e-7, 1.994e-7
0.063, 7.109e-7, 2.029e-7
0.062, 6.750e-7, 2.063e-7
0.061, 6.678e-7, 2.096e-7
0.060, 6.904e-7, 2.131e-7
0.059, 7.195e-7, 2.167e-7
0.058, 6.721e-7, 2.200e-7
0.057, 6.561e-7, 2.233e-7
0.056, 7.028e-7, 2.268e-7
0.055, 7.073e-7, 2.304e-7
0.054, 6.711e-7, 2.337e-7
0.053, 6.638e-7, 2.370e-7
0.052, 6.982e-7, 2.405e-7
0.051, 7.155e-7, 2.441e-7
0.050, 6.783e-7, 2.475e-7
0.049, 6.585e-7, 2.508e-7
0.048, 6.956e-7, 2.543e-7
0.047, 7.162e-7, 2.579e-7
0.046, 6.868e-7, 2.613e-7
0.045, 6.585e-7, 2.646e-7
0.044, 7.072e-7, 2.681e-7
0.043, 7.321e-7, 2.718e-7
0.042, 6.848e-7, 2.752e-7
0.041, 6.671e-7, 2.785e-7
0.040, 7.140e-7, 2.821e-7
0.039, 7.359e-7, 2.858e-7
0.038, 6.942e-7, 2.893e-7
0.037, 6.818e-7, 2.927e-7
0.036, 7.188e-7, 2.963e-7
0.035, 7.425e-7, 3.000e-7
0.034, 6.971e-7, 3.035e-7
0.033, 6.891e-7, 3.069e-7
0.032, 7.341e-7, 3.106e-7
0.031, 7.529e-7, 3.143e-7
0.030, 7.153e-7, 3.179e-7
0.029, 6.949e-7, 3.214e-7
0.028, 7.443e-7, 3.251e-7
0.027, 7.844e-7, 3.290e-7
0.026, 7.253e-7, 3.327e-7
0.025, 7.096e-7, 3.362e-7
0.024, 7.787e-7, 3.401e-7
0.023, 7.872e-7, 3.440e-7
0.022, 7.470e-7, 3.478e-7
0.021, 7.338e-7, 3.514e-7
0.020, 7.770e-7, 3.553e-7
0.019, 8.053e-7, 3.594e-7
0.018, 7.639e-7, 3.632e-7
0.017, 7.458e-7, 3.669e-7
0.016, 7.950e-7, 3.709e-7
0.015, 8.244e-7, 3.750e-7
0.014, 7.889e-7, 3.789e-7
0.013, 7.655e-7, 3.828e-7
0.012, 8.165e-7, 3.869e-7
0.011, 8.618e-7, 3.912e-7
0.010, 8.065e-7, 3.952e-7
0.009, 7.836e-7, 3.991e-7
0.008, 8.498e-7, 4.034e-7
0.007, 8.824e-7, 4.078e-7
0.006, 8.397e-7, 4.120e-7
0.005, 8.078e-7, 4.160e-7
0.004, 8.728e-7, 4.204e-7
0.003, 9.127e-7, 4.249e-7
0.002, 8.666e-7, 4.293e-7
0.001, 8.366e-7, 4.335e-7
-0.000, 8.655e-7, 4.378e-7
-0.001, 9.427e-7, 4.425e-7
-0.002, 9.050e-7, 4.470e-7
-0.003, 8.594e-7, 4.513e-7
-0.004, 9.334e-7, 4.560e-7
-0.005, 9.985e-7, 4.610e-7
-0.006, 9.302e-7, 4.656e-7
-0.007, 8.912e-7, 4.701e-7
-0.008, 9.826e-7, 4.750e-7
-0.009, 1.034e-6, 4.802e-7
-0.010, 9.737e-7, 4.850e-7
-0.011, 9.457e-7, 4.898e-7
-0.012, 1.011e-6, 4.948e-7
-0.013, 1.087e-6, 5.003e-7
-0.014, 1.012e-6, 5.053e-7
-0.015, 9.958e-7, 5.103e-7
-0.016, 1.068e-6, 5.156e-7
-0.017, 1.140e-6, 5.213e-7
-0.018, 1.082e-6, 5.267e-7
-0.019, 1.026e-6, 5.319e-7
-0.020, 1.123e-6, 5.375e-7
-0.021, 1.218e-6, 5.436e-7
-0.022, 1.133e-6, 5.492e-7
-0.023, 1.084e-6, 5.547e-7
-0.024, 1.208e-6, 5.607e-7
-0.025, 1.291e-6, 5.672e-7
-0.026, 1.217e-6, 5.732e-7
-0.027, 1.179e-6, 5.791e-7
-0.028, 1.263e-6, 5.855e-7
-0.029, 1.367e-6, 5.923e-7
-0.030, 1.301e-6, 5.988e-7
-0.031, 1.252e-6, 6.050e-7
-0.032, 1.363e-6, 6.119e-7
-0.033, 1.485e-6, 6.193e-7
-0.034, 1.404e-6, 6.263e-7
-0.035, 1.334e-6, 6.330e-7
-0.036, 1.456e-6, 6.403e-7
-0.037, 1.631e-6, 6.484e-7
-0.038, 1.515e-6, 6.560e-7
-0.039, 1.444e-6, 6.632e-7
-0.040, 1.613e-6, 6.713e-7
-0.041, 1.737e-6, 6.800e-7
-0.042, 1.656e-6, 6.882e-7
-0.043, 1.584e-6, 6.962e-7
-0.044, 1.726e-6, 7.048e-7
-0.045, 1.901e-6, 7.143e-7
-0.046, 1.801e-6, 7.233e-7
-0.047, 1.745e-6, 7.320e-7
-0.048, 1.885e-6, 7.415e-7
-0.049, 2.055e-6, 7.517e-7
-0.050, 2.010e-6, 7.618e-7
-0.051, 1.897e-6, 7.713e-7
-0.052, 2.052e-6, 7.815e-7
-0.053, 2.289e-6, 7.930e-7
-0.054, 2.148e-6, 8.037e-7
-0.055, 2.075e-6, 8.141e-7
-0.056, 2.241e-6, 8.253e-7
-0.057, 2.464e-6, 8.376e-7
-0.058, 2.376e-6, 8.495e-7
-0.059, 2.243e-6, 8.607e-7
-0.060, 2.430e-6, 8.729e-7
-0.061, 2.654e-6, 8.861e-7
-0.062, 2.574e-6, 8.990e-7
-0.063, 2.462e-6, 9.113e-7
-0.064, 2.606e-6, 9.243e-7
-0.065, 2.867e-6, 9.387e-7
-0.066, 2.791e-6, 9.526e-7
-0.067, 2.622e-6, 9.657e-7
-0.068, 2.783e-6, 9.796e-7
-0.069, 3.108e-6, 9.952e-7
-0.070, 2.955e-6, 1.010e-6
-0.071, 2.772e-6, 1.024e-6
-0.072, 2.975e-6, 1.039e-6
-0.073, 3.244e-6, 1.055e-6
-0.074, 3.126e-6, 1.071e-6
-0.075, 2.929e-6, 1.085e-6
-0.076, 3.091e-6, 1.101e-6
-0.077, 3.378e-6, 1.118e-6
-0.078, 3.256e-6, 1.134e-6
-0.079, 3.077e-6, 1.149e-6
-0.080, 3.202e-6, 1.165e-6
-0.081, 3.465e-6, 1.183e-6
-0.082, 3.373e-6, 1.199e-6
-0.083, 3.094e-6, 1.215e-6
-0.084, 3.277e-6, 1.231e-6
-0.085, 3.575e-6, 1.249e-6
-0.086, 3.385e-6, 1.266e-6
-0.087, 3.171e-6, 1.282e-6
-0.088, 3.304e-6, 1.298e-6
-0.089, 3.585e-6, 1.316e-6
-0.090, 3.421e-6, 1.333e-6
-0.091, 3.222e-6, 1.350e-6
-0.092, 3.357e-6, 1.366e-6
-0.093, 3.564e-6, 1.384e-6
-0.094, 3.411e-6, 1.401e-6
-0.095, 3.225e-6, 1.417e-6
-0.096, 3.351e-6, 1.434e-6
-0.097, 3.557e-6, 1.452e-6
-0.098, 3.437e-6, 1.469e-6
-0.099, 3.166e-6, 1.485e-6
-0.100, 3.286e-6, 1.501e-6
-0.101, 3.579e-6, 1.519e-6
-0.102, 3.375e-6, 1.536e-6
-0.103, 3.197e-6, 1.552e-6
-0.104, 3.314e-6, 1.569e-6
-0.105, 3.542e-6, 1.586e-6
-0.106, 3.337e-6, 1.603e-6
-0.107, 3.121e-6, 1.619e-6
-0.108, 3.267e-6, 1.635e-6
-0.109, 3.452e-6, 1.652e-6
-0.110, 3.309e-6, 1.669e-6
-0.111, 3.092e-6, 1.684e-6
-0.112, 3.210e-6, 1.700e-6
-0.113, 3.414e-6, 1.717e-6
-0.114, 3.273e-6, 1.734e-6
-0.115, 3.056e-6, 1.749e-6
-0.116, 3.173e-6, 1.765e-6
-0.117, 3.438e-6, 1.782e-6
-0.118, 3.231e-6, 1.798e-6
-0.119, 2.971e-6, 1.813e-6
-0.120, 3.179e-6, 1.829e-6
-0.121, 3.348e-6, 1.846e-6
-0.122, 3.200e-6, 1.862e-6
-0.123, 2.971e-6, 1.877e-6
-0.124, 3.125e-6, 1.892e-6
-0.125, 3.330e-6, 1.909e-6
-0.126, 3.157e-6, 1.925e-6
-0.127, 2.966e-6, 1.939e-6
-0.128, 3.097e-6, 1.955e-6
-0.129, 3.311e-6, 1.971e-6
-0.130, 3.159e-6, 1.987e-6
-0.131, 2.912e-6, 2.002e-6
-0.132, 3.037e-6, 2.017e-6
-0.133, 3.336e-6, 2.034e-6
-0.134, 3.128e-6, 2.049e-6
-0.135, 2.896e-6, 2.064e-6
-0.136, 3.070e-6, 2.079e-6
-0.137, 3.310e-6, 2.096e-6
-0.138, 3.090e-6, 2.111e-6
-0.139, 2.906e-6, 2.126e-6
-0.140, 3.068e-6, 2.141e-6
-0.141, 3.281e-6, 2.157e-6
-0.142, 3.104e-6, 2.173e-6
-0.143, 2.925e-6, 2.188e-6
-0.144, 3.070e-6, 2.203e-6
-0.145, 3.282e-6, 2.219e-6
-0.146, 3.167e-6, 2.235e-6
-0.147, 2.915e-6, 2.250e-6
-0.148, 3.085e-6, 2.265e-6
-0.149, 3.328e-6, 2.282e-6
-0.150, 3.121e-6, 2.297e-6
-0.151, 2.932e-6, 2.312e-6
-0.152, 3.137e-6, 2.328e-6
-0.153, 3.332e-6, 2.344e-6
-0.154, 3.172e-6, 2.360e-6
-0.155, 2.994e-6, 2.375e-6
-0.156, 3.161e-6, 2.391e-6
-0.157, 3.367e-6, 2.408e-6
-0.158, 3.215e-6, 2.424e-6
-0.159, 3.051e-6, 2.439e-6
-0.160, 3.229e-6, 2.455e-6
-0.161, 3.426e-6, 2.473e-6
-0.162, 3.303e-6, 2.489e-6
-0.163, 3.080e-6, 2.504e-6
-0.164, 3.237e-6, 2.521e-6
-0.165, 3.540e-6, 2.538e-6
-0.166, 3.351e-6, 2.555e-6
-0.167, 3.125e-6, 2.571e-6
-0.168, 3.369e-6, 2.588e-6
-0.169, 3.581e-6, 2.605e-6
-0.170, 3.412e-6, 2.623e-6
-0.171, 3.255e-6, 2.639e-6
-0.172, 3.421e-6, 2.656e-6
-0.173, 3.659e-6, 2.674e-6
-0.174, 3.531e-6, 2.692e-6
-0.175, 3.360e-6, 2.709e-6
-0.176, 3.505e-6, 2.726e-6
-0.177, 3.797e-6, 2.745e-6
-0.178, 3.666e-6, 2.764e-6
-0.179, 3.463e-6, 2.781e-6
-0.180, 3.621e-6, 2.799e-6
-0.181, 3.972e-6, 2.819e-6
-0.182, 3.769e-6, 2.838e-6
-0.183, 3.595e-6, 2.856e-6
-0.184, 3.780e-6, 2.874e-6
-0.185, 4.089e-6, 2.895e-6
-0.186, 3.922e-6, 2.915e-6
-0.187, 3.710e-6, 2.933e-6
-0.188, 3.950e-6, 2.953e-6
-0.189, 4.248e-6, 2.974e-6
-0.190, 4.095e-6, 2.995e-6
-0.191, 3.923e-6, 3.014e-6
-0.192, 4.082e-6, 3.035e-6
-0.193, 4.407e-6, 3.057e-6
-0.194, 4.316e-6, 3.078e-6
-0.195, 4.086e-6, 3.099e-6
-0.196, 4.237e-6, 3.120e-6
-0.197, 4.622e-6, 3.143e-6
-0.198, 4.475e-6, 3.165e-6
-0.199, 4.241e-6, 3.187e-6
-0.200, 4.481e-6, 3.209e-6
-0.201, 4.794e-6, 3.233e-6
-0.202, 4.698e-6, 3.256e-6
-0.203, 4.476e-6, 3.279e-6
-0.204, 4.659e-6, 3.302e-6
-0.205, 4.872e-6, 3.326e-6
-0.206, 4.808e-6, 3.350e-6
-0.207, 4.674e-6, 3.374e-6
-0.208, 4.800e-6, 3.398e-6
-0.209, 5.141e-6, 3.424e-6
-0.210, 5.080e-6, 3.449e-6
-0.211, 4.822e-6, 3.473e-6
-0.212, 4.990e-6, 3.498e-6
-0.213, 5.359e-6, 3.525e-6
-0.214, 5.216e-6, 3.551e-6
-0.215, 4.968e-6, 3.576e-6
-0.216, 5.142e-6, 3.601e-6
-0.217, 5.511e-6, 3.629e-6
-0.218, 5.346e-6, 3.656e-6
-0.219, 5.119e-6, 3.681e-6
-0.220, 5.279e-6, 3.708e-6
-0.221, 5.641e-6, 3.736e-6
-0.222, 5.471e-6, 3.763e-6
-0.223, 5.274e-6, 3.790e-6
-0.224, 5.373e-6, 3.816e-6
-0.225, 5.741e-6, 3.845e-6
-0.226, 5.668e-6, 3.874e-6
-0.227, 5.386e-6, 3.900e-6
-0.228, 5.503e-6, 3.928e-6
-0.229, 5.881e-6, 3.957e-6
-0.230, 5.745e-6, 3.986e-6
-0.231, 5.456e-6, 4.013e-6
-0.232, 5.647e-6, 4.042e-6
-0.233, 5.975e-6, 4.071e-6
-0.234, 5.819e-6, 4.101e-6
-0.235, 5.555e-6, 4.128e-6
-0.236, 5.737e-6, 4.157e-6
-0.237, 6.074e-6, 4.187e-6
-0.238, 5.903e-6, 4.217e-6
-0.239, 5.673e-6, 4.245e-6
-0.240, 5.784e-6, 4.274e-6
-0.241, 6.090e-6, 4.305e-6
-0.242, 6.025e-6, 4.335e-6
-0.243, 5.711e-6, 4.363e-6
-0.244, 5.827e-6, 4.392e-6
-0.245, 6.210e-6, 4.424e-6
-0.246, 6.003e-6, 4.454e-6
-0.247, 5.709e-6, 4.482e-6
-0.248, 5.862e-6, 4.511e-6
-0.249, 6.203e-6, 4.542e-6
-0.250, 6.030e-6, 4.573e-6
-0.251, 5.712e-6, 4.601e-6
-0.252, 5.880e-6, 4.631e-6
-0.253, 6.179e-6, 4.661e-6
-0.254, 6.001e-6, 4.691e-6
-0.255, 5.720e-6, 4.720e-6
-0.256, 5.859e-6, 4.749e-6
-0.257, 6.176e-6, 4.780e-6
-0.258, 6.019e-6, 4.810e-6
-0.259, 5.675e-6, 4.839e-6
-0.260, 5.777e-6, 4.868e-6
-0.261, 6.179e-6, 4.898e-6
-0.262, 5.947e-6, 4.928e-6
-0.263, 5.622e-6, 4.956e-6
-0.264, 5.772e-6, 4.985e-6
-0.265, 6.102e-6, 5.016e-6
-0.266, 5.893e-6, 5.045e-6
-0.267, 5.563e-6, 5.073e-6
-0.268, 5.723e-6, 5.102e-6
-0.269, 6.044e-6, 5.132e-6
-0.270, 5.813e-6, 5.161e-6
-0.271, 5.548e-6, 5.189e-6
-0.272, 5.642e-6, 5.217e-6
-0.273, 5.980e-6, 5.247e-6
-0.274, 5.813e-6, 5.276e-6
-0.275, 5.490e-6, 5.303e-6
-0.276, 5.590e-6, 5.331e-6
-0.277, 5.973e-6, 5.361e-6
-0.278, 5.744e-6, 5.390e-6
-0.279, 5.416e-6, 5.417e-6
-0.280, 5.571e-6, 5.445e-6
-0.281, 5.911e-6, 5.474e-6
-0.282, 5.717e-6, 5.503e-6
-0.283, 5.367e-6, 5.530e-6
-0.284, 5.538e-6, 5.557e-6
-0.285, 5.875e-6, 5.587e-6
-0.286, 5.642e-6, 5.615e-6
-0.287, 5.393e-6, 5.642e-6
-0.288, 5.546e-6, 5.670e-6
-0.289, 5.820e-6, 5.699e-6
-0.290, 5.677e-6, 5.727e-6
-0.291, 5.377e-6, 5.754e-6
-0.292, 5.535e-6, 5.782e-6
-0.293, 5.841e-6, 5.811e-6
-0.294, 5.624e-6, 5.839e-6
-0.295, 5.394e-6, 5.866e-6
-0.296, 5.533e-6, 5.894e-6
-0.297, 5.877e-6, 5.923e-6
-0.298, 5.654e-6, 5.951e-6
-0.299, 5.418e-6, 5.978e-6
-0.300, 5.591e-6, 6.006e-6
-0.301, 5.891e-6, 6.036e-6
-0.302, 5.747e-6, 6.065e-6
-0.303, 5.507e-6, 6.092e-6
-0.304, 5.633e-6, 6.120e-6
-0.305, 5.980e-6, 6.150e-6
-0.306, 5.833e-6, 6.179e-6
-0.307, 5.647e-6, 6.208e-6
-0.308, 5.861e-6, 6.237e-6
-0.309, 6.178e-6, 6.268e-6
-0.310, 5.458e-6, 6.295e-6

Segment 4:
-0.309, 1.522e-6, 6.303e-6
-0.308, 2.450e-7, 6.304e-6
-0.307, -1.587e-7, 6.303e-6
-0.306, -6.632e-7, 6.300e-6
-0.305, -1.210e-6, 6.294e-6
-0.304, -1.256e-6, 6.287e-6
-0.303, -1.157e-6, 6.282e-6
-0.302, -1.560e-6, 6.274e-6
-0.301, -1.901e-6, 6.264e-6
-0.300, -1.854e-6, 6.255e-6
-0.299, -1.744e-6, 6.246e-6
-0.298, -2.002e-6, 6.236e-6
-0.297, -2.349e-6, 6.225e-6
-0.296, -2.291e-6, 6.213e-6
-0.295, -2.098e-6, 6.203e-6
-0.294, -2.349e-6, 6.191e-6
-0.293, -2.704e-6, 6.177e-6
-0.292, -2.635e-6, 6.164e-6
-0.291, -2.366e-6, 6.152e-6
-0.290, -2.628e-6, 6.139e-6
-0.289, -2.975e-6, 6.124e-6
-0.288, -2.862e-6, 6.110e-6
-0.287, -2.600e-6, 6.097e-6
-0.286, -2.884e-6, 6.083e-6
-0.285, -3.181e-6, 6.067e-6
-0.284, -3.021e-6, 6.052e-6
-0.283, -2.815e-6, 6.038e-6
-0.282, -3.047e-6, 6.022e-6
-0.281, -3.366e-6, 6.005e-6
-0.280, -3.252e-6, 5.989e-6
-0.279, -3.001e-6, 5.974e-6
-0.278, -3.237e-6, 5.958e-6
-0.277, -3.517e-6, 5.940e-6
-0.276, -3.461e-6, 5.923e-6
-0.275, -3.124e-6, 5.908e-6
-0.274, -3.355e-6, 5.891e-6
-0.273, -3.704e-6, 5.872e-6
-0.272, -3.562e-6, 5.854e-6
-0.271, -3.268e-6, 5.838e-6
-0.270, -3.564e-6, 5.820e-6
-0.269, -3.843e-6, 5.801e-6
-0.268, -3.697e-6, 5.783e-6
-0.267, -3.450e-6, 5.765e-6
-0.266, -3.670e-6, 5.747e-6
-0.265, -3.949e-6, 5.727e-6
-0.264, -3.852e-6, 5.708e-6
-0.263, -3.544e-6, 5.690e-6
-0.262, -3.770e-6, 5.671e-6
-0.261, -4.067e-6, 5.651e-6
-0.260, -4.019e-6, 5.631e-6
-0.259, -3.672e-6, 5.613e-6
-0.258, -3.904e-6, 5.593e-6
-0.257, -4.243e-6, 5.572e-6
-0.256, -4.092e-6, 5.551e-6
-0.255, -3.792e-6, 5.532e-6
-0.254, -4.074e-6, 5.512e-6
-0.253, -4.331e-6, 5.490e-6
-0.252, -4.211e-6, 5.469e-6
-0.251, -3.911e-6, 5.450e-6
-0.250, -4.096e-6, 5.429e-6
-0.249, -4.444e-6, 5.407e-6
-0.248, -4.286e-6, 5.386e-6
-0.247, -3.953e-6, 5.366e-6
-0.246, -4.159e-6, 5.345e-6
-0.245, -4.460e-6, 5.323e-6
-0.244, -4.369e-6, 5.301e-6
-0.243, -4.041e-6, 5.281e-6
-0.242, -4.238e-6, 5.260e-6
-0.241, -4.573e-6, 5.237e-6
-0.240, -4.383e-6, 5.215e-6
-0.239, -4.068e-6, 5.194e-6
-0.238, -4.289e-6, 5.173e-6
-0.237, -4.567e-6, 5.150e-6
-0.236, -4.414e-6, 5.128e-6
-0.235, -4.076e-6, 5.108e-6
-0.234, -4.245e-6, 5.086e-6
-0.233, -4.542e-6, 5.064e-6
-0.232, -4.403e-6, 5.042e-6
-0.231, -4.042e-6, 5.022e-6
-0.230, -4.208e-6, 5.001e-6
-0.229, -4.511e-6, 4.978e-6
-0.228, -4.361e-6, 4.956e-6
-0.227, -3.996e-6, 4.936e-6
-0.226, -4.161e-6, 4.915e-6
-0.225, -4.457e-6, 4.893e-6
-0.224, -4.303e-6, 4.872e-6
-0.223, -3.942e-6, 4.852e-6
-0.222, -4.174e-6, 4.831e-6
-0.221, -4.393e-6, 4.809e-6
-0.220, -4.219e-6, 4.788e-6
-0.219, -3.907e-6, 4.768e-6
-0.218, -4.071e-6, 4.748e-6
-0.217, -4.332e-6, 4.726e-6
-0.216, -4.216e-6, 4.705e-6
-0.215, -3.851e-6, 4.686e-6
-0.214, -4.017e-6, 4.666e-6
-0.213, -4.312e-6, 4.644e-6
-0.212, -4.164e-6, 4.624e-6
-0.211, -3.816e-6, 4.604e-6
-0.210, -3.969e-6, 4.585e-6
-0.209, -4.290e-6, 4.563e-6
-0.208, -4.094e-6, 4.543e-6
-0.207, -3.759e-6, 4.524e-6
-0.206, -3.999e-6, 4.504e-6
-0.205, -4.189e-6, 4.483e-6
-0.204, -3.922e-6, 4.463e-6
-0.203, -3.688e-6, 4.445e-6
-0.202, -3.846e-6, 4.426e-6
-0.201, -4.140e-6, 4.405e-6
-0.200, -3.983e-6, 4.385e-6
-0.199, -3.622e-6, 4.367e-6
-0.198, -3.779e-6, 4.348e-6
-0.197, -4.020e-6, 4.328e-6
-0.196, -3.861e-6, 4.309e-6
-0.195, -3.503e-6, 4.291e-6
-0.194, -3.659e-6, 4.273e-6
-0.193, -3.942e-6, 4.253e-6
-0.192, -3.742e-6, 4.234e-6
-0.191, -3.356e-6, 4.218e-6
-0.190, -3.568e-6, 4.200e-6
-0.189, -3.770e-6, 4.181e-6
-0.188, -3.577e-6, 4.163e-6
-0.187, -3.252e-6, 4.147e-6
-0.186, -3.409e-6, 4.130e-6
-0.185, -3.603e-6, 4.112e-6
-0.184, -3.432e-6, 4.095e-6
-0.183, -3.133e-6, 4.079e-6
-0.182, -3.286e-6, 4.063e-6
-0.181, -3.497e-6, 4.045e-6
-0.180, -3.320e-6, 4.028e-6
-0.179, -2.988e-6, 4.013e-6
-0.178, -3.188e-6, 3.998e-6
-0.177, -3.422e-6, 3.980e-6
-0.176, -3.165e-6, 3.965e-6
-0.175, -2.906e-6, 3.950e-6
-0.174, -3.097e-6, 3.935e-6
-0.173, -3.304e-6, 3.918e-6
-0.172, -3.088e-6, 3.903e-6
-0.171, -2.831e-6, 3.888e-6
-0.170, -3.015e-6, 3.873e-6
-0.169, -3.200e-6, 3.857e-6
-0.168, -3.028e-6, 3.842e-6
-0.167, -2.789e-6, 3.828e-6
-0.166, -2.960e-6, 3.814e-6
-0.165, -3.158e-6, 3.798e-6
